Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
80,14.616636514663696,15.202579736709595,15.431339502334595,15.933075904846191,16.157958507537842,16.3125901222229,16.200210571289062,16.5555739402771,16.210030794143677,336.6771094799042,22.493985891342163,14.864975690841675,15.962154388427734,14.747636795043945
81,15.095919370651245,15.877727746963501,16.199370622634888,16.78938937187195,17.169958353042603,17.117517471313477,17.07834815979004,17.004783868789673,16.615715503692627,350.50649094581604,23.482171297073364,15.664106130599976,17.0255868434906,15.397149324417114
82,14.345834255218506,15.04728102684021,15.336750030517578,15.641974449157715,15.788082599639893,15.84349513053894,15.80930209159851,15.865723133087158,15.784256219863892,104.02976584434509,22.447603702545166,14.713384628295898,15.957635164260864,14.625162839889526
83,14.842463731765747,15.55979299545288,15.768088102340698,16.172127962112427,16.5009605884552,16.527003526687622,16.50243639945984,16.51445198059082,16.460364818572998,313.31913328170776,22.987879991531372,15.253930568695068,16.713658094406128,15.173614263534546
84,14.71742057800293,15.430126190185547,15.636565685272217,16.044262409210205,16.351405382156372,16.368695735931396,16.37503147125244,16.382830142974854,16.362548112869263,313.6114854812622,22.70639419555664,15.105347156524658,16.59707260131836,15.104616641998291
85,14.267990589141846,14.975239515304565,15.275988578796387,15.572898864746094,15.721211433410645,15.881937980651855,15.740209102630615,15.800874471664429,15.72500729560852,103.4558494091034,22.352295398712158,14.790165901184082,15.92996597290039,14.56916093826294
86,14.810376167297363,15.287817239761353,15.613189220428467,15.966532468795776,16.176877737045288,16.200290203094482,16.179285287857056,16.13955783843994,15.714757919311523,381.15837955474854,22.6527316570282,15.047572374343872,15.943037986755371,14.491120100021362
87,14.715478420257568,15.494855403900146,15.72327971458435,16.120408535003662,16.428635358810425,16.427680253982544,16.422058582305908,16.4272038936615,16.451475620269775,313.92073130607605,22.789767265319824,15.128482341766357,16.66838550567627,15.140424966812134
88,14.430982112884521,15.607439041137695,15.922945737838745,16.476711988449097,16.828040838241577,16.909346342086792,16.875926733016968,16.795162439346313,16.79520559310913,349.62490463256836,23.303251266479492,15.336026906967163,16.964224100112915,15.440906047821045
89,14.72490382194519,15.447087049484253,15.634966373443604,16.19974684715271,16.43519949913025,16.457148790359497,16.44495940208435,16.45415949821472,16.045042753219604,382.0876274108887,23.03412365913391,15.315944910049438,16.199483633041382,14.70859169960022
90,14.642217874526978,15.506589412689209,15.741764307022095,16.129396438598633,16.427323818206787,16.453883171081543,16.43702507019043,16.449699878692627,16.461689472198486,309.36604928970337,22.931229829788208,15.315752267837524,16.819418907165527,15.191539764404297
91,14.722851514816284,15.486297369003296,15.794831275939941,16.390076398849487,16.77127742767334,16.723206281661987,16.82721257209778,16.615741729736328,16.429190158843994,351.0288577079773,22.855502367019653,15.24344277381897,16.729867935180664,15.148144006729126
92,14.783774137496948,15.661328315734863,15.887408256530762,16.252964735031128,16.56755566596985,16.576120615005493,16.590182542800903,16.592805862426758,16.62270951271057,313.03842091560364,23.408414840698242,15.302772998809814,16.826679944992065,15.311334609985352
93,14.19345235824585,15.29208493232727,15.540529012680054,15.998033046722412,16.259288549423218,16.300151824951172,16.324405908584595,16.315610885620117,16.23328995704651,361.1151657104492,22.572359323501587,15.215369462966919,16.346972942352295,14.998805046081543
94,14.990230560302734,15.691633701324463,15.922710657119751,16.309951543807983,16.650815963745117,16.642614126205444,16.657774448394775,16.672109365463257,16.560277700424194,312.2588038444519,23.270230531692505,15.428358793258667,16.84949278831482,15.286502838134766
95,14.608802080154419,15.511609554290771,16.34833550453186,16.27753496170044,17.01823353767395,16.60328960418701,16.60848045349121,16.545575618743896,16.28090238571167,377.7975616455078,23.181434154510498,15.289381265640259,16.38189125061035,14.986385345458984
96,14.013835906982422,15.550249576568604,15.716410398483276,16.22490906715393,16.51866364479065,16.659720420837402,16.65893316268921,17.429763317108154,16.63569402694702,395.44344878196716,23.102335929870605,15.572633028030396,16.816998958587646,15.311117172241211
97,14.586998701095581,15.52062201499939,15.819414138793945,16.40045404434204,16.788730144500732,16.793280601501465,16.75431203842163,16.636314630508423,17.143770933151245,349.80149602890015,22.906806230545044,15.242731094360352,16.790488958358765,15.272032976150513
98,14.651739835739136,15.29207968711853,15.652105569839478,16.19757914543152,16.32325577735901,16.30679154396057,16.379886865615845,16.38232421875,16.14923095703125,338.2762553691864,22.906932830810547,15.007681608200073,16.149906158447266,14.859548091888428
99,14.925294399261475,15.648579359054565,15.878651857376099,16.25672745704651,16.581688404083252,16.584239959716797,16.59988570213318,16.596904277801514,16.56376338005066,313.2497606277466,23.155731916427612,15.359966039657593,16.933127880096436,15.23821473121643
