Simulation,QBC,WiGS (SAC),EGAL,GSy,WiGS (Static w_x=0.25),GSx,"WiGS (Time-Decay, Linear)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (Time-Decay, Exponential)",WiGS (Static w_x=0.75),"WiGS (MAB-UCB1, c=5.0)",Uncertainty Sampling,EMCM,Passive Learning,iGS,WiGS (Static w_x=0.5)
85,18.081847667694092,20.23395013809204,17.83212161064148,13.493757486343384,15.993165969848633,12.931955575942993,15.76471209526062,15.880735397338867,15.701696634292603,15.897874355316162,15.783793449401855,15.617805480957031,13.233222723007202,13.130409002304077,11.952519416809082,14.646435022354126,15.793312549591064
86,18.169402360916138,20.20677947998047,18.132675886154175,13.431158542633057,15.241488695144653,12.992295026779175,15.26334810256958,15.13761019706726,15.08731722831726,15.123562097549438,15.349210023880005,15.10303521156311,12.779127597808838,12.238880395889282,11.97980785369873,14.360565423965454,15.118823528289795
87,18.389023542404175,20.491631984710693,17.89106321334839,13.077252388000488,14.649007081985474,12.65709924697876,15.034478902816772,15.13689923286438,15.24463963508606,14.962888240814209,15.200409412384033,15.183094263076782,12.53292179107666,12.340994119644165,11.68691897392273,13.984102249145508,15.274930715560913
88,17.78182315826416,19.499029874801636,16.488166332244873,12.693346738815308,13.74094820022583,12.323965549468994,13.826754570007324,13.876529932022095,14.149748802185059,13.770417928695679,13.786460399627686,13.94638967514038,12.174560546875,11.872682809829712,11.545697450637817,13.31681752204895,13.755916357040405
89,17.696155548095703,19.190319061279297,16.8429274559021,12.67379903793335,13.69199538230896,12.271995544433594,13.67729926109314,13.721519231796265,13.696293830871582,13.719924926757812,13.686825037002563,13.703581809997559,12.082935333251953,11.795620203018188,11.41419005393982,13.25133991241455,13.682765483856201
90,17.700044870376587,18.97697162628174,17.039283514022827,12.64815068244934,14.319476842880249,12.239752531051636,14.240344524383545,14.283935546875,14.197639465332031,14.407087326049805,14.32925534248352,14.296435117721558,12.031606674194336,11.808161497116089,11.429692268371582,13.367051839828491,14.261881589889526
91,18.931452751159668,20.786063194274902,17.73954939842224,13.279148817062378,15.226797103881836,12.639713764190674,15.745397806167603,15.830486536026001,15.82334566116333,15.703957557678223,15.701125621795654,15.638972043991089,13.189194917678833,12.794272422790527,11.94475269317627,14.114848852157593,15.973937273025513
92,19.542378902435303,22.001402616500854,17.477667331695557,14.019272804260254,15.29196310043335,13.801969051361084,15.507908344268799,15.660059690475464,15.926247835159302,16.256327152252197,15.581616163253784,16.18300175666809,12.823225021362305,12.431703329086304,12.885478019714355,15.123551607131958,15.396835088729858
93,19.3730411529541,21.314807891845703,18.312528133392334,13.171582460403442,15.00516676902771,12.695257663726807,15.645122289657593,15.74087905883789,15.643072366714478,15.649817705154419,15.851194143295288,15.740495681762695,12.752189636230469,12.934755325317383,11.748403787612915,13.964716911315918,15.17520785331726
94,17.83857822418213,20.185285329818726,16.50670838356018,12.878174304962158,14.212735891342163,12.36594295501709,14.165424108505249,14.320197820663452,14.1146879196167,14.259064674377441,14.047398805618286,14.024857759475708,12.173239707946777,11.940618753433228,11.581399202346802,13.35932183265686,13.877786636352539
95,18.480498790740967,20.515329360961914,17.438389539718628,12.966552495956421,15.505959749221802,12.330196380615234,15.723318815231323,15.587870597839355,15.375319004058838,15.515439510345459,15.466912984848022,15.337247848510742,12.284727096557617,12.104861736297607,11.571253538131714,13.87668752670288,14.658384323120117
96,18.550468921661377,20.505277633666992,17.499128580093384,12.998072624206543,15.50638461112976,12.35460901260376,15.741131782531738,15.65913724899292,15.452429294586182,15.570194005966187,15.511099815368652,15.429131746292114,12.347230195999146,12.134632349014282,11.597235918045044,13.931118488311768,14.71462345123291
97,18.23258137702942,19.28677225112915,16.876432180404663,12.908976316452026,14.28184461593628,12.535233974456787,14.295325994491577,14.26548433303833,14.21549105644226,14.3171226978302,14.332759141921997,14.332889795303345,12.390772819519043,12.27778959274292,12.022969007492065,13.66701889038086,14.114605903625488
98,18.58302879333496,21.092681169509888,19.150247812271118,14.179651498794556,16.341307878494263,13.784405946731567,15.450400114059448,15.285379886627197,15.351323366165161,15.407404661178589,15.997901439666748,15.466376543045044,13.39257287979126,13.118123531341553,12.253405332565308,15.295129776000977,16.31978726387024
99,17.875090837478638,26.558488130569458,16.79160237312317,12.662087440490723,14.330271244049072,12.33340048789978,14.297645092010498,14.094037294387817,14.15412712097168,14.38427448272705,14.396270990371704,14.150657176971436,12.330363512039185,11.834782600402832,11.6826331615448,13.427808046340942,14.41070556640625
