Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
80,13.467792749404907,14.25752854347229,14.543119430541992,14.927405834197998,15.19252634048462,15.171032190322876,15.07339096069336,15.124122858047485,15.16437840461731,408.874716758728,21.067720651626587,13.897725105285645,14.967707395553589,13.858113288879395
81,13.571897745132446,14.297216653823853,14.630160331726074,15.014228105545044,15.285666465759277,15.30872893333435,15.042181730270386,15.0065176486969,14.772213697433472,427.12197613716125,20.8657066822052,13.68155550956726,14.652953147888184,13.42521071434021
82,13.699787378311157,14.220951080322266,14.520552158355713,14.921873092651367,15.211233139038086,15.240929365158081,15.187984466552734,16.35037350654602,15.05904483795166,428.18478631973267,21.43514657020569,14.256232023239136,15.34448504447937,13.989001274108887
83,13.654602766036987,14.257962226867676,14.623123168945312,15.031485795974731,15.346642255783081,15.357454776763916,15.389072179794312,15.591275691986084,15.226567268371582,435.74369263648987,21.453206777572632,14.288153648376465,15.730276823043823,14.068482637405396
84,13.600612163543701,14.190967082977295,14.536902666091919,14.951969146728516,15.257554292678833,15.277774572372437,15.409618139266968,15.3148193359375,15.195562839508057,436.91487169265747,21.287094354629517,14.224802732467651,15.690125703811646,14.009541988372803
85,13.517741441726685,14.094684600830078,14.457828760147095,14.838128805160522,15.05327820777893,15.029985904693604,14.998932838439941,15.037573099136353,14.887906551361084,420.10314536094666,20.924590587615967,13.708760976791382,14.754396677017212,13.539280414581299
86,13.450920581817627,14.12319302558899,14.426369905471802,14.817047834396362,15.105159521102905,15.132404804229736,15.136661052703857,15.037434577941895,15.148696899414062,433.5560419559479,21.196203470230103,14.091591835021973,15.292776107788086,13.905610799789429
87,12.844474077224731,13.450855731964111,14.262754440307617,14.695287227630615,14.912996053695679,15.011831998825073,15.058070182800293,15.04755425453186,14.927087545394897,461.62424969673157,20.950986862182617,13.753557682037354,14.620990991592407,13.346036195755005
88,13.649146795272827,14.25451922416687,14.612112045288086,15.02527904510498,15.331071376800537,15.370084762573242,15.379990577697754,15.620246410369873,15.2213294506073,434.7192223072052,21.414640188217163,14.257322072982788,15.727055549621582,14.081016778945923
89,13.219065427780151,14.060118198394775,14.361206531524658,14.736547946929932,14.99345088005066,15.00852632522583,14.904823064804077,14.931638240814209,15.02582597732544,392.86667108535767,20.241288900375366,13.71531343460083,14.875724077224731,13.691784381866455
90,13.643737554550171,14.240588665008545,14.582545518875122,14.999325275421143,15.45073413848877,15.328177452087402,15.355801343917847,15.364739894866943,15.247698783874512,436.4689049720764,21.352607011795044,14.266742706298828,15.59753680229187,14.051081895828247
91,13.60643744468689,14.145827770233154,14.475322246551514,14.87188458442688,15.173664331436157,15.193939208984375,15.167775869369507,16.969482898712158,14.995100259780884,428.2424170970917,21.34010910987854,14.331312894821167,15.311586618423462,13.93268895149231
92,13.683650016784668,14.306011199951172,14.660048484802246,15.095802783966064,15.406213760375977,15.432218313217163,15.502893209457397,15.42577862739563,15.29476261138916,436.76570749282837,21.437307357788086,14.338409662246704,15.571845054626465,14.10602617263794
93,13.540170907974243,14.06906270980835,14.412185907363892,14.857131958007812,15.063822269439697,15.020057678222656,14.847638845443726,14.272518873214722,14.11044454574585,434.3284842967987,20.98768973350525,13.774646759033203,14.554137468338013,13.379830598831177
94,14.137636661529541,14.771658420562744,15.13546633720398,15.583321332931519,15.869797468185425,15.8970046043396,15.919448614120483,15.936507940292358,15.492374897003174,433.1264817714691,21.930145740509033,14.647499084472656,15.78415036201477,14.266769409179688
95,12.666189670562744,13.220031261444092,13.593892097473145,14.09437608718872,14.641165971755981,14.644012689590454,14.650132656097412,14.822728872299194,14.832183837890625,42.68409872055054,20.56126880645752,13.189892292022705,14.056288719177246,13.109131097793579
96,13.655608415603638,14.323564529418945,14.662680387496948,15.113309860229492,15.31843376159668,15.345571756362915,15.305940389633179,14.672892093658447,14.420586347579956,438.6595952510834,21.217584133148193,14.030558347702026,15.515427350997925,13.569311618804932
97,13.038236379623413,13.507814407348633,13.887408018112183,14.298506736755371,15.018871307373047,15.034234046936035,15.059353113174438,15.126299858093262,15.224400997161865,43.11667084693909,21.1827392578125,14.46272325515747,14.312279224395752,13.402853965759277
98,13.620129823684692,14.2103910446167,14.582414865493774,14.982827186584473,15.290221691131592,15.316468238830566,15.342856168746948,15.353505849838257,15.253824710845947,432.16653633117676,21.42092227935791,14.205054521560669,15.514476537704468,14.173424482345581
99,13.581440687179565,14.195721626281738,14.540788888931274,14.958725452423096,15.25320816040039,15.285423040390015,15.334543943405151,15.320456504821777,15.263354063034058,435.37980341911316,21.4077787399292,14.239926099777222,15.469399452209473,14.100155591964722
