Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.5),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (MAB-UCB1, c=5.0)",WiGS (SAC),QBC
65,25.21745491027832,26.891687393188477,27.92733883857727,30.905694246292114,35.543779611587524,35.43950152397156,35.433303356170654,35.49801182746887,35.49279427528381,35.52329993247986,35.166900634765625,34.69081711769104,470.8662450313568,37.47480845451355
66,25.39663290977478,27.42817449569702,28.307372093200684,31.517885446548462,36.35601258277893,36.40886187553406,36.41690158843994,36.350525856018066,36.374189615249634,36.46280288696289,36.576799154281616,34.89502143859863,502.4185562133789,37.48843836784363
67,25.151268243789673,26.79005765914917,28.011110305786133,31.055538654327393,35.82038354873657,35.83065891265869,35.836408376693726,35.84732747077942,35.86227893829346,35.84515190124512,35.89847278594971,34.67190480232239,466.63998675346375,38.21758723258972
68,24.86643934249878,26.5128071308136,27.512000799179077,30.579959392547607,35.319740533828735,35.33120775222778,35.34219717979431,35.33886218070984,35.36123585700989,35.24880576133728,35.154094219207764,34.43337321281433,463.7382447719574,37.307377338409424
69,25.045600652694702,26.729872703552246,27.735888957977295,30.678301572799683,35.37669610977173,35.2357292175293,35.260040521621704,35.28258681297302,35.3050377368927,35.345473289489746,35.04522204399109,34.681143045425415,460.15748286247253,37.65110373497009
70,25.375450134277344,27.04897689819336,28.045101165771484,31.21964192390442,36.182971477508545,36.20357370376587,36.21373009681702,36.22547101974487,36.282991886138916,36.31868290901184,36.31874108314514,35.50856328010559,469.2444338798523,38.860466718673706
71,24.38436985015869,25.50524139404297,27.481714487075806,30.570985317230225,34.782023191452026,35.686487436294556,36.062161684036255,36.25638699531555,36.02827978134155,36.11347556114197,36.10560989379883,36.1084041595459,64.62626719474792,37.68223977088928
72,23.595513343811035,25.938042879104614,27.151673793792725,29.747100353240967,34.53221654891968,35.352328062057495,35.384100675582886,35.35023546218872,35.33802390098572,35.382914781570435,35.385066747665405,35.43215799331665,365.5059311389923,36.633241415023804
73,25.15411400794983,26.85340118408203,27.811049938201904,30.986921787261963,35.80125832557678,35.8413507938385,35.85672736167908,35.84938907623291,35.884650230407715,35.77751922607422,35.669681549072266,35.092514514923096,466.1637485027313,37.487053871154785
74,25.26632857322693,26.98013401031494,27.981782913208008,31.166040182113647,36.110299587249756,36.140328884124756,36.140607595443726,36.16694712638855,36.191901206970215,36.229625940322876,36.239237546920776,35.54358148574829,470.10077261924744,38.65390205383301
75,23.88504123687744,26.558915376663208,27.795644521713257,30.45528745651245,35.28598952293396,35.934101581573486,35.93778419494629,35.94577121734619,36.09539341926575,36.004398584365845,35.81197547912598,35.59866189956665,396.7344071865082,37.04410362243652
76,24.991333961486816,26.66570782661438,27.659332513809204,30.820133447647095,35.68445682525635,35.56708741188049,35.26814937591553,35.265318870544434,35.32203149795532,35.287965059280396,35.34097957611084,34.607240200042725,466.99614667892456,37.71380305290222
77,25.276272773742676,26.980728149414062,27.956228971481323,31.13056182861328,36.03391408920288,36.0694465637207,35.99096393585205,36.0985791683197,36.11454153060913,35.85908317565918,35.82316994667053,35.3556764125824,471.5639283657074,38.26881718635559
78,25.187044858932495,26.860996961593628,28.116121768951416,31.068076133728027,35.85560059547424,35.87395429611206,35.9011664390564,35.86432719230652,35.93461728096008,35.78360176086426,36.18719553947449,34.92925190925598,464.3965003490448,37.55330729484558
79,25.054710149765015,26.878190755844116,27.830992937088013,30.771390438079834,35.555527210235596,35.489062547683716,35.44261860847473,35.50029444694519,35.604487657547,35.55305504798889,35.2689950466156,34.79783058166504,463.8463063240051,37.63997554779053
80,24.2311909198761,26.546417236328125,27.44951844215393,30.43538236618042,35.427995443344116,35.70541167259216,35.72253704071045,35.71402192115784,35.731982469558716,35.7894229888916,35.9266254901886,35.81301307678223,441.02835607528687,40.60665583610535
81,24.65000605583191,26.458322763442993,27.411316633224487,30.54026460647583,35.45236253738403,35.507285833358765,35.50608515739441,35.512579917907715,35.57970476150513,35.585997104644775,35.571162939071655,35.022663831710815,467.64727330207825,37.995585918426514
82,23.87167501449585,26.12850594520569,27.17185664176941,29.930171966552734,34.609549045562744,34.92302346229553,34.94468379020691,35.07125973701477,34.96805262565613,34.98881936073303,35.00694465637207,34.63085103034973,318.06864500045776,36.54993176460266
83,25.109147548675537,26.814223289489746,27.83734154701233,30.771965742111206,35.537442684173584,35.371426582336426,35.36607360839844,35.41346287727356,35.44529891014099,35.45888161659241,35.12704300880432,35.12199139595032,462.5795087814331,37.59643816947937
84,25.51563787460327,27.255629301071167,28.295511722564697,31.44085454940796,36.229143381118774,36.2518572807312,36.323150873184204,36.26033973693848,36.274131774902344,36.104153871536255,36.031585931777954,34.75713014602661,463.02339363098145,38.069172859191895
85,23.743404626846313,26.013914585113525,27.323004484176636,29.84408187866211,34.61619782447815,35.460023641586304,35.505555152893066,35.46699547767639,35.49446988105774,35.52765130996704,35.54321551322937,35.567915201187134,364.155832529068,36.79508996009827
86,25.461957931518555,27.277451515197754,28.281986236572266,31.427229404449463,36.25840449333191,36.26814651489258,36.29390025138855,36.260496854782104,36.269084215164185,37.002044677734375,36.08120775222778,34.88688898086548,465.3710689544678,38.118632078170776
87,24.830054998397827,26.59260106086731,27.558496236801147,30.69668221473694,35.56971335411072,35.610819816589355,35.60151171684265,35.55641150474548,35.559510231018066,35.570889711380005,35.62464427947998,34.92602825164795,468.61845874786377,38.0268075466156
88,24.974367141723633,26.94149613380432,27.850016832351685,31.01279330253601,36.02897238731384,36.105557441711426,36.11915683746338,36.14240789413452,36.17650246620178,36.231736183166504,36.20933485031128,35.95749306678772,474.774240732193,38.5983464717865
89,23.73199701309204,24.816935539245605,25.62362027168274,29.612217903137207,34.00076413154602,34.61529731750488,35.55340504646301,35.80136489868164,35.80192685127258,35.83524298667908,35.977882385253906,35.86810350418091,59.809529066085815,39.22479724884033
90,24.917304754257202,26.73633575439453,27.685213565826416,30.836706161499023,35.82806134223938,35.8576021194458,35.86366820335388,35.89138412475586,35.90693950653076,35.92380499839783,35.929779052734375,35.74754095077515,475.68294167518616,38.28675055503845
91,25.05512523651123,26.70114803314209,27.731989860534668,30.909045219421387,35.656572580337524,35.71411919593811,35.71471881866455,35.694029808044434,35.732611656188965,35.77112531661987,35.8009557723999,34.75064706802368,465.7545247077942,38.16672682762146
92,24.74204397201538,26.725944757461548,27.67192554473877,30.6210777759552,35.460272550582886,35.419320583343506,35.42275381088257,35.39977431297302,35.4115777015686,35.436946392059326,35.259700298309326,34.950289726257324,451.358806848526,38.45742630958557
93,25.243510246276855,26.964421272277832,27.98066258430481,30.92124605178833,35.6192672252655,35.514354944229126,35.5256130695343,35.53072118759155,35.54155158996582,35.58398985862732,35.23413944244385,34.74325776100159,471.8945806026459,37.564857721328735
94,24.693334579467773,26.212513208389282,27.18964195251465,30.31736969947815,35.13330078125,35.13625764846802,35.12795448303223,35.12192487716675,35.13171315193176,35.15524888038635,35.16237020492554,34.644556522369385,465.98185873031616,37.71166658401489
95,24.61765718460083,26.937402725219727,27.967391967773438,30.98968195915222,35.62167429924011,35.70244908332825,35.71639275550842,35.72812104225159,35.76020526885986,35.787049293518066,35.71955490112305,35.29651737213135,430.76298427581787,39.53270936012268
96,24.53676724433899,26.513118743896484,27.450135231018066,30.522704601287842,35.457414388656616,35.510982275009155,35.4627468585968,35.485838890075684,35.520607233047485,35.67885875701904,35.298240661621094,34.758235692977905,457.1151728630066,38.107550382614136
97,25.09498691558838,26.734675645828247,27.756733417510986,30.985995054244995,35.91317892074585,35.87693119049072,35.919883489608765,35.69985342025757,35.5452356338501,35.39869165420532,35.3032865524292,34.31230401992798,465.4083905220032,37.59289741516113
98,24.699537992477417,26.701685428619385,27.649784088134766,30.692418813705444,35.47148871421814,35.61757802963257,35.627564668655396,35.68384051322937,35.84693741798401,35.6611852645874,35.39917469024658,34.78686046600342,458.84279108047485,38.16760730743408
99,26.208462953567505,27.901571035385132,29.052916526794434,32.32363295555115,37.116650342941284,37.135595083236694,37.17232012748718,37.13668465614319,37.167072057724,37.22415614128113,37.03245520591736,33.940057039260864,456.6901638507843,38.90923237800598
