Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.5),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (MAB-UCB1, c=5.0)",WiGS (SAC),QBC
61,125.66827845573425,126.53391814231873,126.6706771850586,127.1026554107666,127.16182136535645,3.802612066268921,126.71608352661133,126.77902579307556,126.15235137939453,3.904437303543091,126.54785561561584,3.950275182723999,156.70993900299072,227.97359156608582
62,126.78021454811096,127.43536305427551,127.51821279525757,127.51017999649048,127.51749324798584,3.8150291442871094,127.6177864074707,127.72822213172913,127.37719631195068,3.815383195877075,127.64335417747498,3.823929786682129,150.25470495224,230.20407581329346
63,3.5508923530578613,3.684419870376587,3.7698309421539307,3.8000714778900146,3.8137431144714355,3.8214969635009766,3.811225652694702,3.8195855617523193,3.8285868167877197,3.798029899597168,3.8094210624694824,3.808225631713867,7.505275011062622,5.511504173278809
64,3.7176880836486816,3.652400016784668,3.772778272628784,3.789508104324341,3.8056464195251465,3.7875921726226807,3.7816991806030273,3.79089093208313,3.7926812171936035,3.8892316818237305,3.771404266357422,3.9625608921051025,28.671124696731567,5.46729302406311
65,4.327352285385132,3.803215265274048,3.954723596572876,3.9400269985198975,3.988450050354004,3.8221354484558105,3.9475314617156982,3.969114065170288,3.965423107147217,3.8246376514434814,4.006728887557983,3.837196111679077,23.466384887695312,5.699640989303589
66,3.522446870803833,3.689445972442627,3.7478902339935303,3.7783968448638916,3.7942798137664795,3.8322505950927734,3.791292905807495,3.7930257320404053,3.7902274131774902,3.8033037185668945,3.791388750076294,3.8069562911987305,7.795786619186401,5.503345012664795
67,3.636629819869995,3.765298366546631,3.8768844604492188,3.903815746307373,3.9194633960723877,4.106534719467163,3.9146225452423096,3.915466070175171,3.916081428527832,4.099464178085327,3.922842264175415,4.1137003898620605,10.031201839447021,5.640042543411255
68,125.97178435325623,126.59274244308472,126.7136583328247,126.63038730621338,126.545480966568,3.829221725463867,126.71907830238342,126.82952904701233,126.41766810417175,4.0684661865234375,126.31941866874695,3.9983770847320557,157.3398244380951,228.04164147377014
69,3.535364866256714,3.656829357147217,3.7696192264556885,3.7972278594970703,3.809173107147217,4.127076625823975,3.8017537593841553,3.806436777114868,3.8119890689849854,4.142707824707031,3.8082451820373535,4.123224496841431,7.074709177017212,5.490435838699341
70,3.636845350265503,3.7459211349487305,3.866001844406128,3.898401975631714,3.915576934814453,3.8840153217315674,3.9008240699768066,3.9160096645355225,3.930300712585449,3.9066388607025146,3.9180397987365723,4.000494003295898,10.091922998428345,5.623741149902344
71,4.0363078117370605,4.1697022914886475,4.272678852081299,4.268622636795044,4.2985711097717285,3.8092713356018066,4.273186922073364,4.298002243041992,4.235781192779541,3.748034715652466,4.106155633926392,3.7565736770629883,6.200727939605713,5.697985410690308
72,125.49033570289612,126.88736009597778,126.6532347202301,127.03342151641846,126.76207447052002,3.8330492973327637,127.03683185577393,127.03656053543091,126.31261014938354,3.924882411956787,126.63424801826477,3.9116125106811523,156.31895661354065,227.81404042243958
73,127.0886561870575,128.11977434158325,128.11672854423523,128.15528750419617,128.08462834358215,3.812345027923584,128.0386986732483,128.28512358665466,127.62453365325928,3.8059709072113037,127.88704466819763,3.8187789916992188,145.80851459503174,230.0487298965454
74,4.117261648178101,3.7370548248291016,3.7333567142486572,3.7644853591918945,3.7537081241607666,3.832047462463379,3.783731460571289,3.8154447078704834,3.8934919834136963,3.81953501701355,3.8703176975250244,3.818643569946289,8.437566995620728,5.456678628921509
75,3.5054519176483154,3.6550872325897217,3.7528722286224365,3.7813973426818848,3.785860538482666,4.265958786010742,3.8339943885803223,3.8661863803863525,3.915787696838379,4.194784164428711,3.9429571628570557,4.093470335006714,6.2303550243377686,5.618724822998047
76,3.5732574462890625,3.658757448196411,3.769472599029541,3.79675555229187,3.807178020477295,3.857677698135376,3.8123695850372314,3.7947447299957275,3.8175439834594727,3.774858236312866,3.815518856048584,3.8207969665527344,27.74844717979431,5.534703016281128
77,3.7384939193725586,3.6562066078186035,3.775806188583374,3.795994281768799,3.8229620456695557,3.8227450847625732,3.790071964263916,3.7957851886749268,3.826387882232666,3.998835563659668,3.794062376022339,4.001375675201416,28.496320724487305,5.459033966064453
78,3.5912117958068848,3.655217170715332,3.750681161880493,3.775298595428467,3.774493455886841,4.381986141204834,3.7919952869415283,3.8192479610443115,3.8685333728790283,4.104612350463867,3.9203429222106934,4.115724563598633,5.731344938278198,5.45350193977356
79,3.5488595962524414,3.6549508571624756,3.7615649700164795,3.8023922443389893,3.818495750427246,3.774319887161255,3.806426763534546,3.819632053375244,3.8314967155456543,3.8138716220855713,3.8340110778808594,3.8895370960235596,8.799009084701538,5.50335955619812
80,3.5791094303131104,3.69059157371521,3.7923583984375,3.817021369934082,3.83862042427063,3.9203243255615234,3.8167951107025146,3.8240160942077637,3.845899820327759,3.8210291862487793,3.797002077102661,3.815648317337036,32.91497254371643,5.490065097808838
81,3.7981209754943848,3.96504282951355,4.071946144104004,4.115109443664551,4.099202632904053,3.8576807975769043,4.102736234664917,4.117217540740967,4.0959625244140625,3.779047966003418,4.095625400543213,3.792285919189453,8.075143575668335,5.830866575241089
82,3.6562397480010986,3.663238286972046,3.754490852355957,3.7876243591308594,3.8206167221069336,3.8077616691589355,3.8558638095855713,3.928584098815918,4.145495653152466,3.811967372894287,3.9853453636169434,3.815642833709717,5.720006465911865,5.484633445739746
83,3.7916324138641357,3.9946541786193848,4.104714393615723,4.11630392074585,4.148286581039429,3.89817476272583,4.16579794883728,4.1417670249938965,4.149521112442017,3.8978140354156494,4.194672584533691,3.912398338317871,6.821088075637817,5.9787023067474365
84,3.588859796524048,3.685847520828247,3.7973453998565674,3.8393778800964355,3.871251344680786,3.8215725421905518,3.951936721801758,3.964177131652832,3.985631227493286,3.8130295276641846,3.9668173789978027,3.837191104888916,11.17632246017456,5.879160404205322
85,137.74004125595093,140.0204758644104,137.2107870578766,139.78568482398987,134.9197928905487,3.9224226474761963,131.77104091644287,137.3349859714508,137.20399022102356,3.9028449058532715,138.54375171661377,3.880843162536621,137.99601554870605,247.25259947776794
86,137.63987970352173,140.11429524421692,137.24790239334106,139.79595470428467,135.01692724227905,4.043467998504639,131.22545623779297,137.37207102775574,136.89879608154297,3.958299398422241,138.9057686328888,3.9509637355804443,138.27308416366577,247.18462085723877
87,3.568953037261963,3.697622060775757,3.801927328109741,3.8102149963378906,3.7853620052337646,3.909214735031128,3.7727420330047607,3.765862226486206,3.7732043266296387,3.9374754428863525,3.7437801361083984,4.18545126914978,5.551225185394287,5.441249132156372
88,125.3085834980011,126.38439917564392,126.23048377037048,126.3310239315033,126.45164465904236,3.9574224948883057,126.63424062728882,126.72148871421814,125.97404336929321,3.8272149562835693,126.39020466804504,3.815372943878174,159.51092004776,227.84736108779907
89,3.5851733684539795,3.7262001037597656,3.8489341735839844,3.867788076400757,3.830315113067627,3.8423242568969727,3.8290789127349854,3.8548529148101807,3.8971621990203857,3.9770755767822266,3.9498989582061768,4.009676456451416,5.685801029205322,5.573495626449585
90,3.5586493015289307,3.6626837253570557,3.784670352935791,3.8312864303588867,3.8363218307495117,3.796505928039551,3.839411735534668,3.8035199642181396,3.8194026947021484,3.7986114025115967,3.8168201446533203,3.8525617122650146,8.449733018875122,5.47821569442749
91,3.579099416732788,3.702691078186035,3.786445379257202,3.8144307136535645,3.8518028259277344,3.833279848098755,3.8266525268554688,3.815401792526245,3.8372931480407715,3.829347610473633,3.815599203109741,3.827293634414673,32.85950541496277,5.502336025238037
92,4.036416292190552,4.15234637260437,4.252413749694824,4.265880823135376,4.287797212600708,3.9159023761749268,4.272374629974365,4.2914464473724365,4.236890554428101,3.8136277198791504,4.107319116592407,3.7909762859344482,6.215343475341797,5.671112775802612
93,3.861778974533081,3.629497528076172,3.7333478927612305,3.788604497909546,3.8002030849456787,3.917381525039673,3.8670525550842285,3.84206223487854,3.822374105453491,3.898411989212036,3.7727291584014893,3.8983092308044434,9.071304082870483,5.471065044403076
94,3.535207986831665,3.6361167430877686,3.7555160522460938,3.828573226928711,3.8073768615722656,4.0716540813446045,3.875666379928589,3.9823293685913086,3.8905649185180664,4.0618085861206055,3.9791207313537598,4.024513483047485,30.32248020172119,5.517708778381348
95,126.34214186668396,127.55506706237793,127.0887598991394,127.44013571739197,127.23549818992615,3.810397148132324,127.32619142532349,127.27019000053406,126.2764482498169,3.819735527038574,126.63653492927551,3.816446304321289,127.64583420753479,235.44717454910278
96,126.9306812286377,127.27518105506897,127.58451199531555,127.99752879142761,127.80585145950317,4.123031377792358,127.94979357719421,128.07828855514526,127.3365523815155,4.122970104217529,127.67403888702393,4.110745906829834,166.37367010116577,229.79509019851685
97,125.76741909980774,126.84644865989685,126.99080014228821,126.91734218597412,126.82125973701477,3.8193907737731934,127.32814741134644,127.61785817146301,127.13390922546387,3.8236448764801025,127.54199647903442,3.892392635345459,154.33928966522217,229.76989006996155
98,3.9574530124664307,4.171877861022949,4.226022958755493,4.454526662826538,4.437185764312744,3.9994256496429443,4.306066513061523,4.097055435180664,4.077662706375122,3.973127603530884,4.1144750118255615,3.9081196784973145,6.620160341262817,5.990129232406616
99,3.5374419689178467,3.6202330589294434,3.730215311050415,3.756131887435913,3.7618067264556885,4.017536640167236,3.7706849575042725,3.7912583351135254,3.8272666931152344,3.8971855640411377,3.8328144550323486,3.9274206161499023,5.695891380310059,5.409121513366699
100,3.624725103378296,3.759230375289917,3.861077070236206,3.8911335468292236,3.924854278564453,,3.8462376594543457,3.8697500228881836,3.854252815246582,,3.8128061294555664,,5.677520513534546,5.500474214553833
101,3.6437554359436035,3.7511324882507324,3.8732528686523438,3.8893775939941406,3.844937324523926,,3.815537691116333,3.8061435222625732,3.790802001953125,,3.803832769393921,,5.700889587402344,5.547518253326416
