Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
87,12.69240427017212,13.22247576713562,13.540071249008179,14.216019630432129,14.766034603118896,14.796685457229614,14.844281435012817,14.932755947113037,14.842242002487183,207.24209141731262,19.810359477996826,13.080192565917969,13.890283107757568,13.0274338722229
88,12.554542779922485,12.964832305908203,13.32133674621582,13.565691947937012,14.324227571487427,14.464492559432983,14.50142502784729,14.563355207443237,14.476157188415527,49.471134424209595,19.99513292312622,12.929666519165039,13.805839776992798,12.940822124481201
89,12.682167053222656,13.076858520507812,13.541589498519897,17.265857219696045,14.638419151306152,14.723630666732788,14.743582963943481,14.829893589019775,14.908796787261963,96.66350293159485,19.795268535614014,13.016322374343872,13.881601572036743,13.051390886306763
90,13.161156415939331,13.655827760696411,14.038106441497803,14.34429144859314,14.428752422332764,14.235057592391968,14.302459478378296,14.59562635421753,14.463769674301147,378.73678255081177,19.555912494659424,12.928906679153442,14.126176118850708,12.902435541152954
91,13.070265293121338,13.720697164535522,14.104056119918823,14.408438920974731,14.654253244400024,14.604561567306519,14.243746757507324,14.062853574752808,13.941221237182617,393.44215297698975,19.807911157608032,13.019703388214111,14.015806198120117,13.054231882095337
92,13.085325956344604,13.612400770187378,14.001717567443848,14.307013511657715,14.407604932785034,14.198854446411133,14.257840871810913,14.552007675170898,15.008105516433716,379.1455569267273,19.974775552749634,13.15568995475769,14.242688655853271,13.080965042114258
93,13.087439060211182,13.613201379776001,14.01240062713623,14.350545406341553,14.619508504867554,14.64299750328064,14.677719354629517,14.695354223251343,14.594385862350464,415.3610723018646,20.522312879562378,13.624856233596802,14.817455053329468,13.469403982162476
94,13.36176323890686,13.845014095306396,14.26996636390686,14.624327659606934,14.91053295135498,14.91536283493042,14.943891763687134,14.96747374534607,14.628009796142578,414.01738476753235,20.877009630203247,13.969288349151611,14.960819482803345,13.650595664978027
95,13.014175415039062,13.49557375907898,13.847278833389282,14.161054611206055,14.456779718399048,14.46657133102417,14.466616153717041,14.468038082122803,14.430777311325073,405.1591272354126,20.282857418060303,13.430365085601807,14.862553119659424,13.46096420288086
96,13.137150526046753,13.638721466064453,13.998045206069946,14.312915802001953,14.601417541503906,14.59721302986145,14.622850894927979,14.60567045211792,14.580607414245605,407.54783487319946,20.48228645324707,13.626755952835083,14.830964803695679,13.574954748153687
97,13.26657509803772,13.705901384353638,14.084865808486938,14.400497674942017,14.672656774520874,14.687137126922607,14.68306040763855,14.679954767227173,14.515800476074219,405.7757043838501,20.706745624542236,16.791407585144043,14.878136157989502,13.50788927078247
98,13.211223125457764,13.677966833114624,14.027887105941772,14.25211763381958,14.544045448303223,14.528187036514282,14.527450799942017,14.538079977035522,14.42695951461792,405.5029375553131,20.444660663604736,13.533756494522095,14.79131007194519,13.518002033233643
99,13.237245321273804,13.697544574737549,14.109163284301758,14.381579637527466,14.523990869522095,14.50025987625122,14.056590795516968,13.71666145324707,13.781747102737427,401.8066008090973,19.68480944633484,12.909556150436401,13.917613506317139,12.926431655883789
