Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.5),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (MAB-UCB1, c=5.0)",WiGS (SAC)
71,2.904772996902466,3.346395492553711,3.57722544670105,3.815875291824341,3.9767045974731445,3.988213300704956,3.994950771331787,3.97916316986084,3.985581636428833,3.9786295890808105,4.0075154304504395,3.8274314403533936,323.8197479248047
72,2.7698252201080322,3.218985080718994,3.4343678951263428,3.5914645195007324,3.790750026702881,3.725572109222412,3.8813424110412598,3.9325129985809326,3.8407511711120605,3.8234570026397705,3.823326587677002,3.8347384929656982,423.20387411117554
73,3.406576156616211,4.0196213722229,4.37557578086853,4.67615008354187,4.8386757373809814,4.86835241317749,4.896934986114502,4.874225378036499,4.839184999465942,4.854168176651001,4.746222496032715,4.706651210784912,1876.116328716278
74,2.7181007862091064,3.129497766494751,3.5083956718444824,3.6864638328552246,3.842867612838745,5.921023368835449,4.043564319610596,4.0435662269592285,4.0483880043029785,4.0645530223846436,4.041821718215942,4.002171277999878,434.42706513404846
75,3.5661203861236572,4.014895677566528,4.584487438201904,4.707303524017334,4.936611890792847,4.899141550064087,4.828886270523071,4.798272609710693,4.723996639251709,4.56279444694519,4.424675941467285,4.439505338668823,1765.6403665542603
76,2.8058409690856934,3.2073864936828613,3.4121506214141846,3.6257483959198,3.7777445316314697,4.884347438812256,3.9172170162200928,3.8130764961242676,3.787220001220703,3.7923367023468018,3.804624319076538,3.7365782260894775,428.8163013458252
77,2.8623828887939453,3.3193607330322266,3.5408713817596436,3.6408333778381348,4.459793567657471,4.0464043617248535,4.047605514526367,4.050676584243774,4.060320615768433,4.0392374992370605,3.995380163192749,3.91452693939209,435.49659633636475
78,2.783737897872925,3.318176507949829,3.5560176372528076,3.7814204692840576,4.038082838058472,4.0774829387664795,4.076878070831299,4.079708814620972,4.079022169113159,4.084824800491333,3.7608225345611572,4.052600383758545,332.3126907348633
79,2.9505465030670166,3.3608150482177734,3.6529335975646973,3.8379249572753906,3.992234468460083,4.007797002792358,3.9854066371917725,3.995128631591797,3.987096071243286,4.02648663520813,3.9048941135406494,4.405181646347046,329.88223457336426
80,2.869098424911499,3.3385677337646484,3.6337080001831055,3.6644527912139893,4.512430429458618,4.0685954093933105,4.066483736038208,4.069442510604858,4.067956209182739,4.060446500778198,4.012868165969849,3.9205596446990967,434.6225039958954
81,3.3514556884765625,3.7667574882507324,4.360236644744873,4.590428352355957,4.87108302116394,4.929532289505005,4.961617946624756,4.974092721939087,4.948837041854858,4.914552211761475,4.904598712921143,4.83111834526062,1873.1479005813599
82,3.4788784980773926,3.9391045570373535,4.418507814407349,4.511868238449097,4.85583233833313,4.7908616065979,4.741093873977661,4.73520827293396,4.69455623626709,4.594660758972168,4.557978391647339,4.433636903762817,1877.648068189621
83,3.300595760345459,3.7420856952667236,4.177971601486206,4.209885835647583,4.529896974563599,4.595965147018433,4.64728045463562,4.731704473495483,4.804239749908447,4.853092670440674,4.865887403488159,4.8597331047058105,1692.8565900325775
84,2.8207783699035645,3.2175562381744385,3.445352077484131,3.741666078567505,3.7554924488067627,4.14745569229126,4.00233268737793,3.9137725830078125,3.8873813152313232,3.8812754154205322,3.898589849472046,3.754887104034424,433.09292101860046
85,2.7632784843444824,3.231505870819092,3.4073123931884766,3.605896472930908,3.7992563247680664,6.456305742263794,3.932962656021118,3.8260931968688965,3.8044657707214355,3.811826705932617,3.816650390625,3.7501440048217773,435.21720719337463
86,2.787048578262329,3.2193026542663574,3.4564292430877686,3.628389596939087,3.8617517948150635,3.7954418659210205,4.708208799362183,3.944408416748047,3.912123680114746,3.884270668029785,3.877431631088257,3.8802177906036377,423.9075713157654
87,3.7317142486572266,4.210912466049194,4.801892042160034,4.953171968460083,5.159056663513184,5.137368679046631,5.105492830276489,5.094515562057495,5.0608789920806885,4.882043123245239,4.69132399559021,4.612598896026611,1873.7237918376923
88,2.7886786460876465,3.2196805477142334,3.3885347843170166,3.5771751403808594,3.7736756801605225,6.372381925582886,3.942586898803711,3.7910923957824707,3.8470139503479004,3.864194393157959,3.8520827293395996,3.719395399093628,433.17091941833496
89,3.3276734352111816,3.731832265853882,4.344094514846802,4.542299270629883,4.843433856964111,4.881133079528809,4.912745237350464,4.926968336105347,4.88791298866272,4.855545520782471,4.850480318069458,4.77085018157959,1878.608638048172
90,3.523710012435913,4.026885032653809,4.649000406265259,4.771469354629517,5.030452251434326,5.009396076202393,4.975900173187256,4.937120199203491,4.934781551361084,4.864731311798096,4.608513116836548,4.5079429149627686,1876.4199075698853
91,2.7924489974975586,3.2951200008392334,3.511728048324585,4.08167028427124,5.132723331451416,4.027764081954956,4.025522232055664,4.0304014682769775,4.028217315673828,4.024941682815552,3.979830503463745,3.9051353931427,435.1778106689453
92,2.855748176574707,3.29805588722229,3.488935708999634,3.812228202819824,3.9049324989318848,3.908108949661255,3.934145450592041,3.9077227115631104,3.9111785888671875,3.9180524349212646,3.946699857711792,3.8209762573242188,324.33024740219116
93,2.869302272796631,3.3118019104003906,3.6985526084899902,3.585381031036377,4.005281925201416,4.034818172454834,4.032080173492432,4.03863525390625,4.047399044036865,4.035343647003174,3.985861301422119,3.9126222133636475,435.31972193717957
94,3.414416790008545,3.796433925628662,4.329426527023315,4.50402307510376,4.811783313751221,4.854075908660889,4.924407482147217,5.024393558502197,5.03964376449585,5.068576097488403,4.997701168060303,4.95078706741333,1738.2048933506012
95,2.8115036487579346,3.330298900604248,3.551607847213745,3.792943000793457,4.068785667419434,4.081212997436523,4.079394340515137,4.074981927871704,4.084059238433838,4.087123394012451,3.727409839630127,4.059607267379761,332.64037108421326
96,2.893397569656372,3.346329927444458,3.5786142349243164,3.653015375137329,4.281710147857666,4.076997995376587,4.074850797653198,4.078877210617065,4.086143970489502,4.073168516159058,4.021759271621704,3.924389600753784,434.8991549015045
97,3.2565603256225586,3.628091812133789,4.1053102016448975,4.165035963058472,4.3496434688568115,4.346696615219116,4.350785255432129,4.357314825057983,4.388629198074341,4.44594669342041,4.60358190536499,4.7150046825408936,1723.9328999519348
98,3.3132107257843018,3.6939191818237305,4.218066215515137,4.3757004737854,4.71891713142395,4.699849843978882,4.6960766315460205,4.782127380371094,4.773468494415283,4.743664741516113,4.72610068321228,4.69144082069397,1871.2627847194672
99,2.907586097717285,3.3869142532348633,3.6056864261627197,3.8691117763519287,4.12451171875,4.1290812492370605,4.121898651123047,4.138121843338013,4.126399278640747,4.044652223587036,5.515356063842773,3.9904720783233643,340.60373067855835
