Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49
1115,[839.0],[562.0],[840.0],[999.0],[408.0],[903.0],[1138.0],[329.0],[106.0],[1211.0],[889.0],[695.0],[433.0],[428.0],[1398.0],[296.0],[1065.0],[863.0],[60.0],[712.0],[382.0],[812.0],[1008.0],[30.0],[813.0],[573.0],[395.0],[495.0],[1086.0],[171.0],[1049.0],[882.0],[1115.0],[1237.0],[382.0],[975.0],[738.0],[533.0],[861.0],[512.0],[695.0],[839.0],[224.0],[825.0],[1211.0],[349.0],[463.0],[577.0],[1297.0],[1263.0]
1116,[738.0],[1485.0],[949.0],[24.0],[362.0],[697.0],[1174.0],[415.0],[962.0],[456.0],[1363.0],[549.0],[1488.0],[1211.0],[538.0],[1363.0],[1043.0],[367.0],[1443.0],[1363.0],[402.0],[925.0],[1365.0],[491.0],[863.0],[553.0],[912.0],[889.0],[1412.0],[1260.0],[1237.0],[1312.0],[903.0],[1455.0],[714.0],[580.0],[382.0],[1453.0],[496.0],[1341.0],[345.0],[20.0],[1453.0],[1432.0],[17.0],[203.0],[325.0],[401.0],[1082.0],[863.0]
1117,[161.0],[1418.0],[391.0],[360.0],[1363.0],[491.0],[1191.0],[309.0],[1031.0],[959.0],[1351.0],[151.0],[935.0],[244.0],[695.0],[959.0],[210.0],[1022.0],[1154.0],[237.0],[162.0],[988.0],[1297.0],[788.0],[286.0],[831.0],[485.0],[861.0],[569.0],[1211.0],[37.0],[883.0],[655.0],[1373.0],[912.0],[590.0],[1362.0],[1489.0],[749.0],[947.0],[740.0],[840.0],[98.0],[1233.0],[23.0],[193.0],[537.0],[76.0],[637.0],[327.0]
1118,[861.0],[882.0],[898.0],[1008.0],[453.0],[1276.0],[1172.0],[762.0],[674.0],[926.0],[1172.0],[638.0],[206.0],[251.0],[146.0],[740.0],[325.0],[914.0],[1488.0],[525.0],[480.0],[349.0],[319.0],[839.0],[89.0],[861.0],[112.0],[325.0],[638.0],[244.0],[637.0],[605.0],[1374.0],[516.0],[158.0],[786.0],[688.0],[229.0],[793.0],[796.0],[395.0],[567.0],[640.0],[1405.0],[20.0],[356.0],[786.0],[310.0],[567.0],[1043.0]
1119,[935.0],[516.0],[1482.0],[319.0],[712.0],[426.0],[162.0],[1489.0],[786.0],[945.0],[1191.0],[1091.0],[1276.0],[89.0],[635.0],[151.0],[1276.0],[408.0],[1201.0],[738.0],[901.0],[962.0],[1246.0],[1154.0],[310.0],[921.0],[24.0],[284.0],[921.0],[926.0],[1260.0],[1282.0],[1363.0],[395.0],[1208.0],[639.0],[480.0],[785.0],[863.0],[626.0],[20.0],[538.0],[189.0],[1009.0],[310.0],[512.0],[959.0],[327.0],[1063.0],[1363.0]
1120,[89.0],[829.0],[1352.0],[112.0],[325.0],[756.0],[607.0],[871.0],[123.0],[1471.0],[232.0],[585.0],[992.0],[563.0],[245.0],[863.0],[1376.0],[1363.0],[81.0],[377.0],[1172.0],[1320.0],[356.0],[1086.0],[1418.0],[808.0],[1207.0],[635.0],[981.0],[1314.0],[713.0],[112.0],[807.0],[578.0],[749.0],[1249.0],[975.0],[1397.0],[799.0],[192.0],[1497.0],[1245.0],[874.0],[1339.0],[1485.0],[1182.0],[329.0],[94.0],[293.0],[889.0]
1121,[356.0],[640.0],[573.0],[1418.0],[1248.0],[155.0],[1245.0],[1397.0],[96.0],[808.0],[1182.0],[692.0],[298.0],[129.0],[426.0],[1497.0],[293.0],[738.0],[229.0],[457.0],[612.0],[81.0],[367.0],[161.0],[1085.0],[1248.0],[715.0],[959.0],[1320.0],[861.0],[1207.0],[808.0],[697.0],[293.0],[356.0],[463.0],[1159.0],[39.0],[695.0],[1183.0],[146.0],[1092.0],[863.0],[1025.0],[808.0],[415.0],[496.0],[612.0],[296.0],[1352.0]
1122,[887.0],[24.0],[1251.0],[490.0],[356.0],[538.0],[286.0],[377.0],[463.0],[889.0],[807.0],[218.0],[155.0],[857.0],[652.0],[688.0],[155.0],[453.0],[1418.0],[903.0],[146.0],[1202.0],[712.0],[1497.0],[1172.0],[882.0],[490.0],[225.0],[1260.0],[663.0],[926.0],[865.0],[463.0],[485.0],[527.0],[925.0],[1443.0],[1367.0],[1352.0],[788.0],[327.0],[793.0],[1276.0],[550.0],[673.0],[745.0],[112.0],[1045.0],[298.0],[104.0]
1123,[1237.0],[1314.0],[1397.0],[738.0],[738.0],[1496.0],[401.0],[119.0],[565.0],[1365.0],[939.0],[310.0],[1115.0],[332.0],[1103.0],[1471.0],[925.0],[1118.0],[1193.0],[838.0],[414.0],[295.0],[515.0],[845.0],[612.0],[1259.0],[312.0],[903.0],[1205.0],[831.0],[339.0],[715.0],[1015.0],[1443.0],[1462.0],[1170.0],[607.0],[994.0],[748.0],[1356.0],[494.0],[298.0],[312.0],[290.0],[490.0],[161.0],[762.0],[1242.0],[612.0],[20.0]
1124,[515.0],[105.0],[490.0],[829.0],[813.0],[463.0],[657.0],[1058.0],[955.0],[1363.0],[414.0],[1260.0],[664.0],[713.0],[863.0],[494.0],[1365.0],[711.0],[1387.0],[1085.0],[1443.0],[912.0],[1462.0],[666.0],[718.0],[813.0],[684.0],[391.0],[1374.0],[563.0],[999.0],[538.0],[1211.0],[994.0],[515.0],[863.0],[229.0],[138.0],[1389.0],[20.0],[39.0],[161.0],[1363.0],[338.0],[327.0],[515.0],[715.0],[752.0],[688.0],[1387.0]
1125,[992.0],[490.0],[635.0],[1263.0],[515.0],[861.0],[839.0],[837.0],[666.0],[349.0],[947.0],[793.0],[925.0],[808.0],[565.0],[557.0],[912.0],[748.0],[1496.0],[463.0],[738.0],[1376.0],[1387.0],[494.0],[414.0],[640.0],[401.0],[463.0],[926.0],[215.0],[861.0],[48.0],[786.0],[112.0],[1219.0],[23.0],[1376.0],[43.0],[146.0],[857.0],[793.0],[861.0],[155.0],[1204.0],[839.0],[796.0],[684.0],[544.0],[1362.0],[150.0]
1126,[391.0],[1211.0],[1246.0],[715.0],[1172.0],[1389.0],[713.0],[1363.0],[1067.0],[911.0],[225.0],[457.0],[863.0],[55.0],[745.0],[39.0],[1207.0],[585.0],[1047.0],[612.0],[1245.0],[865.0],[1412.0],[510.0],[552.0],[1191.0],[1418.0],[695.0],[195.0],[370.0],[738.0],[556.0],[150.0],[233.0],[982.0],[123.0],[1498.0],[382.0],[55.0],[1430.0],[585.0],[898.0],[415.0],[1454.0],[161.0],[457.0],[568.0],[981.0],[752.0],[695.0]
1127,[103.0],[229.0],[563.0],[1314.0],[104.0],[946.0],[1043.0],[1267.0],[713.0],[538.0],[192.0],[926.0],[1362.0],[1076.0],[39.0],[1172.0],[959.0],[1172.0],[1297.0],[1237.0],[1376.0],[748.0],[982.0],[988.0],[1237.0],[825.0],[93.0],[786.0],[537.0],[332.0],[640.0],[936.0],[1314.0],[882.0],[887.0],[39.0],[391.0],[925.0],[933.0],[327.0],[112.0],[30.0],[39.0],[812.0],[426.0],[1489.0],[484.0],[483.0],[229.0],[310.0]
1128,[828.0],[1263.0],[382.0],[882.0],[457.0],[123.0],[584.0],[1412.0],[903.0],[81.0],[1051.0],[1403.0],[293.0],[426.0],[993.0],[251.0],[81.0],[1234.0],[912.0],[1172.0],[1275.0],[666.0],[229.0],[1144.0],[839.0],[1076.0],[1263.0],[415.0],[863.0],[1369.0],[831.0],[426.0],[863.0],[715.0],[935.0],[739.0],[1207.0],[286.0],[310.0],[333.0],[310.0],[635.0],[693.0],[382.0],[265.0],[1183.0],[400.0],[749.0],[81.0],[785.0]
1129,[223.0],[831.0],[182.0],[684.0],[414.0],[1154.0],[738.0],[638.0],[711.0],[738.0],[1443.0],[525.0],[382.0],[615.0],[947.0],[711.0],[999.0],[703.0],[829.0],[752.0],[1043.0],[251.0],[638.0],[377.0],[752.0],[538.0],[829.0],[1389.0],[296.0],[54.0],[632.0],[684.0],[785.0],[1376.0],[99.0],[1398.0],[909.0],[105.0],[615.0],[451.0],[377.0],[470.0],[1489.0],[1435.0],[516.0],[525.0],[367.0],[1205.0],[483.0],[482.0]
1130,[863.0],[1397.0],[1263.0],[831.0],[825.0],[997.0],[349.0],[105.0],[738.0],[1191.0],[839.0],[911.0],[81.0],[738.0],[1092.0],[414.0],[882.0],[414.0],[666.0],[886.0],[20.0],[298.0],[1177.0],[562.0],[604.0],[1398.0],[1378.0],[496.0],[1193.0],[1073.0],[1418.0],[371.0],[537.0],[936.0],[98.0],[189.0],[39.0],[1363.0],[482.0],[1249.0],[715.0],[695.0],[1172.0],[1245.0],[538.0],[947.0],[310.0],[1059.0],[534.0],[1172.0]
1131,[1065.0],[1430.0],[861.0],[1430.0],[525.0],[1067.0],[161.0],[146.0],[988.0],[912.0],[962.0],[805.0],[360.0],[537.0],[803.0],[534.0],[693.0],[799.0],[749.0],[414.0],[863.0],[1049.0],[1199.0],[1118.0],[161.0],[39.0],[1430.0],[962.0],[612.0],[1490.0],[911.0],[553.0],[310.0],[684.0],[992.0],[1485.0],[999.0],[799.0],[1092.0],[750.0],[1352.0],[903.0],[637.0],[1376.0],[567.0],[192.0],[296.0],[1172.0],[1193.0],[1430.0]
1132,[160.0],[697.0],[105.0],[401.0],[959.0],[1172.0],[903.0],[699.0],[454.0],[1246.0],[1245.0],[699.0],[480.0],[1248.0],[377.0],[363.0],[1202.0],[848.0],[1211.0],[483.0],[749.0],[882.0],[98.0],[526.0],[914.0],[996.0],[1314.0],[933.0],[119.0],[808.0],[39.0],[401.0],[182.0],[1207.0],[1365.0],[1067.0],[24.0],[1008.0],[1248.0],[1443.0],[845.0],[43.0],[1201.0],[251.0],[1263.0],[788.0],[1397.0],[296.0],[1059.0],[225.0]
1133,[39.0],[786.0],[1451.0],[1211.0],[150.0],[1202.0],[838.0],[1274.0],[319.0],[903.0],[1356.0],[1352.0],[693.0],[746.0],[30.0],[839.0],[1246.0],[237.0],[360.0],[105.0],[327.0],[1362.0],[634.0],[803.0],[1033.0],[635.0],[268.0],[1144.0],[298.0],[794.0],[829.0],[794.0],[329.0],[837.0],[874.0],[1276.0],[1124.0],[1352.0],[484.0],[1170.0],[684.0],[1316.0],[414.0],[1018.0],[793.0],[98.0],[245.0],[414.0],[703.0],[567.0]
1134,[1066.0],[482.0],[480.0],[936.0],[98.0],[414.0],[857.0],[632.0],[697.0],[225.0],[1015.0],[70.0],[1202.0],[329.0],[910.0],[1076.0],[637.0],[55.0],[756.0],[1040.0],[695.0],[1207.0],[738.0],[286.0],[210.0],[225.0],[482.0],[484.0],[752.0],[451.0],[1314.0],[363.0],[496.0],[401.0],[177.0],[516.0],[1418.0],[55.0],[567.0],[605.0],[401.0],[415.0],[712.0],[480.0],[1092.0],[1455.0],[1471.0],[839.0],[349.0],[749.0]
1135,[1235.0],[808.0],[1022.0],[695.0],[391.0],[839.0],[695.0],[1251.0],[710.0],[350.0],[1376.0],[1138.0],[1354.0],[813.0],[225.0],[1421.0],[1049.0],[224.0],[1314.0],[1059.0],[349.0],[1076.0],[874.0],[1320.0],[425.0],[1018.0],[697.0],[482.0],[177.0],[1125.0],[962.0],[391.0],[1022.0],[999.0],[1246.0],[179.0],[490.0],[612.0],[813.0],[485.0],[286.0],[55.0],[1047.0],[1159.0],[563.0],[605.0],[105.0],[688.0],[994.0],[1086.0]
1136,[1282.0],[463.0],[1430.0],[808.0],[785.0],[786.0],[1443.0],[1008.0],[925.0],[463.0],[485.0],[1144.0],[637.0],[391.0],[738.0],[161.0],[1471.0],[839.0],[138.0],[1412.0],[1207.0],[749.0],[99.0],[204.0],[1481.0],[903.0],[553.0],[1352.0],[1043.0],[371.0],[889.0],[788.0],[1259.0],[371.0],[312.0],[1297.0],[557.0],[607.0],[1430.0],[878.0],[1118.0],[608.0],[146.0],[788.0],[861.0],[874.0],[1352.0],[161.0],[1363.0],[839.0]
1137,[325.0],[1362.0],[426.0],[482.0],[874.0],[1086.0],[89.0],[738.0],[1207.0],[298.0],[182.0],[461.0],[1393.0],[538.0],[541.0],[1062.0],[1362.0],[942.0],[491.0],[1175.0],[1352.0],[1443.0],[1119.0],[224.0],[965.0],[738.0],[573.0],[568.0],[1049.0],[158.0],[1144.0],[863.0],[1397.0],[39.0],[1066.0],[332.0],[829.0],[615.0],[30.0],[89.0],[1045.0],[626.0],[857.0],[1207.0],[723.0],[395.0],[688.0],[1091.0],[1043.0],[349.0]
1138,[845.0],[1259.0],[863.0],[391.0],[1471.0],[1335.0],[463.0],[1260.0],[1200.0],[1387.0],[1207.0],[1251.0],[921.0],[588.0],[129.0],[48.0],[48.0],[567.0],[808.0],[1008.0],[1248.0],[640.0],[312.0],[1374.0],[98.0],[510.0],[1211.0],[1341.0],[1099.0],[538.0],[391.0],[1297.0],[1367.0],[1418.0],[1387.0],[451.0],[81.0],[319.0],[104.0],[1058.0],[189.0],[605.0],[738.0],[557.0],[1430.0],[284.0],[1008.0],[93.0],[1172.0],[510.0]
1139,[865.0],[496.0],[482.0],[1086.0],[1367.0],[391.0],[1376.0],[319.0],[1352.0],[786.0],[161.0],[1118.0],[889.0],[1008.0],[310.0],[333.0],[1387.0],[161.0],[1275.0],[319.0],[793.0],[1043.0],[123.0],[537.0],[812.0],[463.0],[738.0],[310.0],[349.0],[936.0],[711.0],[455.0],[808.0],[794.0],[1201.0],[155.0],[534.0],[1172.0],[788.0],[1398.0],[224.0],[265.0],[237.0],[626.0],[1086.0],[312.0],[1103.0],[356.0],[414.0],[1092.0]
1140,[1352.0],[81.0],[1389.0],[371.0],[312.0],[510.0],[740.0],[1172.0],[858.0],[1362.0],[666.0],[828.0],[229.0],[762.0],[204.0],[878.0],[298.0],[615.0],[1367.0],[839.0],[1092.0],[999.0],[1260.0],[1482.0],[330.0],[1352.0],[1389.0],[232.0],[480.0],[911.0],[225.0],[210.0],[319.0],[888.0],[1099.0],[1073.0],[1314.0],[1248.0],[1172.0],[580.0],[567.0],[484.0],[889.0],[1443.0],[30.0],[112.0],[703.0],[218.0],[1245.0],[580.0]
1141,[526.0],[1191.0],[310.0],[39.0],[839.0],[161.0],[786.0],[926.0],[93.0],[1144.0],[999.0],[1274.0],[39.0],[655.0],[61.0],[1482.0],[1259.0],[556.0],[861.0],[263.0],[813.0],[746.0],[1201.0],[329.0],[874.0],[1086.0],[831.0],[626.0],[688.0],[857.0],[666.0],[39.0],[772.0],[829.0],[123.0],[658.0],[573.0],[752.0],[825.0],[1267.0],[1276.0],[615.0],[839.0],[1076.0],[482.0],[580.0],[319.0],[553.0],[548.0],[161.0]
1142,[553.0],[762.0],[367.0],[510.0],[573.0],[39.0],[697.0],[286.0],[1202.0],[1354.0],[1118.0],[915.0],[910.0],[955.0],[1201.0],[750.0],[640.0],[425.0],[1363.0],[1174.0],[1418.0],[1245.0],[1067.0],[541.0],[150.0],[1297.0],[39.0],[1068.0],[1362.0],[882.0],[382.0],[1091.0],[1191.0],[1073.0],[1047.0],[903.0],[863.0],[414.0],[327.0],[793.0],[245.0],[803.0],[1245.0],[1341.0],[510.0],[1201.0],[408.0],[515.0],[1275.0],[1199.0]
1143,[959.0],[912.0],[1267.0],[1389.0],[1201.0],[838.0],[1341.0],[414.0],[999.0],[573.0],[39.0],[1065.0],[377.0],[1397.0],[1251.0],[940.0],[573.0],[1248.0],[43.0],[161.0],[161.0],[712.0],[39.0],[10.0],[567.0],[889.0],[568.0],[666.0],[10.0],[887.0],[1118.0],[1009.0],[848.0],[17.0],[309.0],[171.0],[831.0],[1218.0],[414.0],[1237.0],[474.0],[1341.0],[89.0],[999.0],[845.0],[715.0],[883.0],[286.0],[889.0],[605.0]
1144,[150.0],[635.0],[1387.0],[1352.0],[161.0],[562.0],[39.0],[911.0],[553.0],[1352.0],[1418.0],[1267.0],[738.0],[772.0],[192.0],[738.0],[635.0],[845.0],[494.0],[925.0],[825.0],[713.0],[1047.0],[260.0],[312.0],[260.0],[1259.0],[1430.0],[251.0],[949.0],[863.0],[1275.0],[43.0],[171.0],[1199.0],[1451.0],[1263.0],[837.0],[544.0],[975.0],[155.0],[1248.0],[1443.0],[746.0],[580.0],[712.0],[1408.0],[534.0],[550.0],[626.0]
1145,[310.0],[703.0],[408.0],[1073.0],[1018.0],[925.0],[138.0],[1497.0],[310.0],[496.0],[988.0],[1479.0],[225.0],[39.0],[93.0],[429.0],[975.0],[320.0],[1199.0],[1202.0],[829.0],[573.0],[539.0],[662.0],[785.0],[637.0],[105.0],[567.0],[81.0],[1264.0],[808.0],[582.0],[718.0],[244.0],[237.0],[738.0],[1363.0],[1202.0],[1191.0],[1455.0],[1092.0],[723.0],[161.0],[573.0],[1389.0],[1047.0],[1086.0],[1352.0],[556.0],[30.0]
1146,[61.0],[453.0],[979.0],[794.0],[1047.0],[770.0],[626.0],[39.0],[838.0],[544.0],[1022.0],[260.0],[1049.0],[105.0],[699.0],[901.0],[1193.0],[813.0],[506.0],[1191.0],[30.0],[1285.0],[926.0],[762.0],[660.0],[746.0],[298.0],[939.0],[483.0],[28.0],[224.0],[1432.0],[1172.0],[863.0],[871.0],[1237.0],[1211.0],[494.0],[839.0],[24.0],[1073.0],[740.0],[225.0],[1418.0],[803.0],[640.0],[556.0],[746.0],[225.0],[1248.0]
1147,[785.0],[861.0],[762.0],[245.0],[567.0],[408.0],[496.0],[1376.0],[107.0],[451.0],[829.0],[1058.0],[310.0],[294.0],[1049.0],[310.0],[552.0],[402.0],[1389.0],[697.0],[785.0],[738.0],[237.0],[1073.0],[1201.0],[1412.0],[537.0],[788.0],[534.0],[635.0],[1352.0],[1352.0],[55.0],[1314.0],[1067.0],[544.0],[1248.0],[483.0],[1043.0],[401.0],[882.0],[813.0],[1376.0],[878.0],[840.0],[857.0],[453.0],[925.0],[837.0],[212.0]
1148,[151.0],[1363.0],[453.0],[538.0],[1184.0],[693.0],[1207.0],[740.0],[1363.0],[1259.0],[1320.0],[1282.0],[289.0],[495.0],[1352.0],[699.0],[903.0],[477.0],[607.0],[638.0],[1314.0],[615.0],[770.0],[546.0],[1367.0],[838.0],[1008.0],[30.0],[749.0],[945.0],[426.0],[223.0],[612.0],[24.0],[377.0],[979.0],[1352.0],[839.0],[20.0],[901.0],[30.0],[204.0],[695.0],[740.0],[1341.0],[237.0],[510.0],[98.0],[360.0],[1118.0]
1149,[10.0],[748.0],[612.0],[224.0],[237.0],[1115.0],[1237.0],[839.0],[286.0],[749.0],[863.0],[76.0],[1363.0],[1125.0],[289.0],[189.0],[838.0],[104.0],[224.0],[1259.0],[310.0],[857.0],[863.0],[1397.0],[858.0],[955.0],[812.0],[244.0],[640.0],[664.0],[1193.0],[153.0],[414.0],[738.0],[151.0],[1049.0],[426.0],[886.0],[161.0],[490.0],[1249.0],[788.0],[1237.0],[829.0],[204.0],[684.0],[534.0],[652.0],[962.0],[813.0]
1150,[685.0],[457.0],[229.0],[177.0],[1058.0],[703.0],[863.0],[925.0],[772.0],[1199.0],[1314.0],[189.0],[356.0],[996.0],[889.0],[1352.0],[994.0],[526.0],[1497.0],[1257.0],[939.0],[39.0],[911.0],[345.0],[1047.0],[638.0],[237.0],[1263.0],[1076.0],[426.0],[888.0],[310.0],[812.0],[831.0],[770.0],[1280.0],[813.0],[1059.0],[785.0],[1263.0],[223.0],[825.0],[1352.0],[738.0],[898.0],[401.0],[1351.0],[1202.0],[839.0],[1341.0]
1151,[585.0],[556.0],[748.0],[171.0],[400.0],[496.0],[1115.0],[712.0],[521.0],[994.0],[1374.0],[865.0],[169.0],[863.0],[553.0],[539.0],[463.0],[941.0],[988.0],[1260.0],[831.0],[1248.0],[587.0],[703.0],[24.0],[786.0],[293.0],[865.0],[912.0],[1248.0],[988.0],[160.0],[752.0],[657.0],[1376.0],[310.0],[1172.0],[161.0],[1259.0],[395.0],[1103.0],[933.0],[697.0],[1497.0],[626.0],[1376.0],[357.0],[874.0],[1062.0],[1119.0]
1152,[1471.0],[55.0],[415.0],[605.0],[377.0],[454.0],[251.0],[161.0],[1259.0],[1193.0],[1352.0],[94.0],[10.0],[552.0],[169.0],[1208.0],[697.0],[825.0],[1360.0],[786.0],[567.0],[1374.0],[1352.0],[1085.0],[153.0],[962.0],[1362.0],[988.0],[911.0],[1114.0],[1320.0],[1204.0],[839.0],[673.0],[564.0],[205.0],[808.0],[1497.0],[451.0],[1173.0],[1170.0],[1408.0],[962.0],[1314.0],[541.0],[146.0],[1297.0],[565.0],[666.0],[506.0]
1153,[676.0],[525.0],[1227.0],[310.0],[1267.0],[556.0],[1352.0],[1202.0],[294.0],[1172.0],[1073.0],[607.0],[515.0],[319.0],[577.0],[955.0],[363.0],[1291.0],[377.0],[1073.0],[1367.0],[533.0],[377.0],[915.0],[237.0],[1170.0],[329.0],[260.0],[828.0],[552.0],[1363.0],[245.0],[1059.0],[1211.0],[1119.0],[432.0],[294.0],[657.0],[889.0],[695.0],[693.0],[1360.0],[975.0],[39.0],[470.0],[1237.0],[791.0],[1062.0],[161.0],[740.0]
1154,[567.0],[1172.0],[456.0],[260.0],[24.0],[863.0],[999.0],[1341.0],[1172.0],[697.0],[537.0],[1242.0],[1494.0],[1352.0],[623.0],[587.0],[786.0],[1073.0],[1172.0],[882.0],[1211.0],[813.0],[1161.0],[181.0],[490.0],[933.0],[245.0],[451.0],[1363.0],[813.0],[538.0],[626.0],[1351.0],[138.0],[925.0],[693.0],[414.0],[377.0],[697.0],[112.0],[568.0],[177.0],[377.0],[298.0],[345.0],[1259.0],[567.0],[312.0],[265.0],[845.0]
1155,[309.0],[1389.0],[1374.0],[244.0],[595.0],[635.0],[232.0],[695.0],[1085.0],[1245.0],[310.0],[981.0],[640.0],[914.0],[1138.0],[1276.0],[491.0],[150.0],[349.0],[496.0],[1462.0],[105.0],[1363.0],[105.0],[1009.0],[229.0],[81.0],[563.0],[39.0],[1144.0],[1374.0],[1073.0],[161.0],[245.0],[1412.0],[1283.0],[538.0],[740.0],[865.0],[568.0],[794.0],[1497.0],[666.0],[612.0],[1344.0],[245.0],[1275.0],[762.0],[988.0],[788.0]
1156,[1367.0],[1374.0],[955.0],[837.0],[402.0],[453.0],[568.0],[1418.0],[558.0],[414.0],[794.0],[1276.0],[98.0],[1253.0],[965.0],[567.0],[494.0],[189.0],[482.0],[831.0],[43.0],[537.0],[925.0],[794.0],[477.0],[20.0],[838.0],[345.0],[1065.0],[863.0],[1172.0],[567.0],[925.0],[808.0],[539.0],[624.0],[785.0],[1115.0],[1367.0],[715.0],[637.0],[996.0],[310.0],[229.0],[605.0],[568.0],[748.0],[1049.0],[138.0],[1234.0]
1157,[255.0],[414.0],[857.0],[345.0],[490.0],[1352.0],[1418.0],[626.0],[414.0],[921.0],[329.0],[553.0],[961.0],[1451.0],[189.0],[1161.0],[1154.0],[794.0],[414.0],[926.0],[808.0],[104.0],[454.0],[556.0],[363.0],[357.0],[1352.0],[521.0],[1144.0],[996.0],[537.0],[1341.0],[837.0],[490.0],[585.0],[637.0],[1218.0],[863.0],[1263.0],[684.0],[803.0],[541.0],[838.0],[1362.0],[788.0],[903.0],[284.0],[1201.0],[1291.0],[803.0]
1158,[640.0],[615.0],[537.0],[788.0],[338.0],[1009.0],[939.0],[863.0],[1418.0],[1496.0],[521.0],[1205.0],[1172.0],[718.0],[1274.0],[155.0],[1199.0],[785.0],[925.0],[1352.0],[982.0],[1352.0],[310.0],[1008.0],[63.0],[567.0],[749.0],[332.0],[146.0],[1066.0],[329.0],[320.0],[138.0],[567.0],[251.0],[794.0],[861.0],[1341.0],[803.0],[367.0],[915.0],[1351.0],[988.0],[793.0],[662.0],[1191.0],[1062.0],[1008.0],[1320.0],[1360.0]
1159,[130.0],[537.0],[1363.0],[567.0],[350.0],[1235.0],[878.0],[829.0],[1253.0],[310.0],[371.0],[23.0],[874.0],[1018.0],[1356.0],[585.0],[426.0],[1276.0],[740.0],[1211.0],[1018.0],[329.0],[1144.0],[371.0],[829.0],[652.0],[762.0],[490.0],[325.0],[979.0],[414.0],[1291.0],[1202.0],[538.0],[587.0],[946.0],[1430.0],[1259.0],[43.0],[146.0],[1082.0],[1264.0],[567.0],[901.0],[1264.0],[1389.0],[652.0],[10.0],[365.0],[1497.0]
