Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
19,[1053.0],[580.0],[1142.0],[1281.0],[607.0],[1214.0],[1301.0],[1411.0],[248.0],[1024.0],[349.0],[504.0],[463.0],[1416.0],[1446.0],[1376.0],[696.0],[917.0],[676.0],[1416.0],[1026.0],[551.0],[1456.0],[1411.0],[142.0],[479.0],[41.0],[1024.0],[740.0],[1338.0],[1345.0],[553.0],[1288.0],[1120.0],[244.0],[669.0],[506.0],[1456.0],[1476.0],[1446.0],[226.0],[377.0],[142.0],[1033.0],[846.0],[506.0],[41.0],[1166.0],[1345.0],[669.0],[1476.0],[829.0],[846.0],[629.0],[1437.0],[1142.0],[377.0],[26.0],[654.0],[898.0],[1293.0],[479.0],[846.0],[1305.0],[139.0],[905.0],[509.0],[1381.0],[753.0],[463.0],[1338.0],[30.0],[905.0],[1456.0],[947.0],[1473.0],[142.0],[1229.0],[1288.0],[676.0],[676.0],[139.0],[1024.0],[1158.0],[1308.0],[722.0],[1142.0],[602.0],[1049.0],[1305.0],[1416.0],[1120.0],[947.0],[957.0],[280.0],[479.0],[1338.0],[248.0],[553.0],[1446.0],[1338.0],[538.0],[631.0],[846.0],[1376.0],[947.0],[236.0],[538.0],[609.0],[248.0],[1308.0],[732.0],[631.0],[453.0],[73.0],[273.0],[1077.0],[1293.0],[898.0],[753.0],[676.0],[162.0],[631.0],[629.0],[30.0]
20,[1476.0],[1338.0],[390.0],[504.0],[942.0],[453.0],[739.0],[345.0],[905.0],[1338.0],[85.0],[1141.0],[676.0],[553.0],[829.0],[782.0],[1338.0],[398.0],[1308.0],[553.0],[506.0],[283.0],[1129.0],[753.0],[1416.0],[676.0],[639.0],[693.0],[605.0],[1345.0],[846.0],[453.0],[226.0],[273.0],[753.0],[846.0],[629.0],[1282.0],[1437.0],[1437.0],[504.0],[1446.0],[375.0],[1393.0],[236.0],[1214.0],[605.0],[669.0],[204.0],[244.0],[1338.0],[1158.0],[273.0],[162.0],[753.0],[375.0],[479.0],[404.0],[638.0],[88.0],[1166.0],[669.0],[1456.0],[905.0],[1476.0],[162.0],[1047.0],[1446.0],[829.0],[1305.0],[846.0],[1053.0],[142.0],[248.0],[162.0],[375.0],[1288.0],[912.0],[507.0],[629.0],[957.0],[957.0],[1416.0],[139.0],[905.0],[1308.0],[506.0],[85.0],[507.0],[244.0],[30.0],[393.0],[642.0],[846.0],[1202.0],[957.0],[1308.0],[1024.0],[273.0],[1026.0],[1166.0],[1288.0],[479.0],[30.0],[1341.0],[244.0],[1214.0],[226.0],[1179.0],[226.0],[905.0],[1376.0],[1053.0],[1345.0],[917.0],[947.0],[453.0],[1437.0],[747.0],[1288.0],[642.0],[1446.0],[753.0],[411.0],[753.0]
21,[1381.0],[1305.0],[888.0],[1301.0],[1067.0],[1026.0],[1141.0],[1281.0],[506.0],[1476.0],[898.0],[1208.0],[375.0],[1293.0],[1208.0],[41.0],[846.0],[404.0],[1338.0],[248.0],[1446.0],[1225.0],[236.0],[642.0],[1301.0],[1281.0],[589.0],[642.0],[1463.0],[1473.0],[1293.0],[345.0],[244.0],[487.0],[1077.0],[244.0],[676.0],[1305.0],[479.0],[1301.0],[1411.0],[30.0],[693.0],[585.0],[1446.0],[244.0],[1047.0],[506.0],[479.0],[1345.0],[1345.0],[949.0],[642.0],[1338.0],[829.0],[1416.0],[453.0],[568.0],[404.0],[805.0],[753.0],[1416.0],[1416.0],[340.0],[248.0],[479.0],[1336.0],[538.0],[345.0],[1141.0],[1437.0],[642.0],[377.0],[753.0],[1473.0],[1281.0],[1476.0],[1228.0],[639.0],[1166.0],[1476.0],[722.0],[273.0],[1416.0],[204.0],[1345.0],[1288.0],[431.0],[311.0],[162.0],[340.0],[979.0],[1129.0],[1456.0],[942.0],[553.0],[244.0],[553.0],[1305.0],[1338.0],[1308.0],[629.0],[1024.0],[162.0],[1179.0],[1282.0],[142.0],[1281.0],[677.0],[1416.0],[1142.0],[1451.0],[1338.0],[1077.0],[639.0],[1446.0],[538.0],[642.0],[85.0],[631.0],[30.0],[236.0],[1142.0],[1166.0],[1456.0]
22,[506.0],[1281.0],[1053.0],[244.0],[253.0],[676.0],[957.0],[1338.0],[244.0],[1345.0],[509.0],[30.0],[631.0],[538.0],[162.0],[568.0],[236.0],[1225.0],[1476.0],[631.0],[829.0],[1103.0],[204.0],[390.0],[669.0],[139.0],[374.0],[1305.0],[404.0],[273.0],[1473.0],[139.0],[479.0],[1067.0],[139.0],[1473.0],[1077.0],[642.0],[1282.0],[162.0],[1026.0],[1338.0],[753.0],[667.0],[375.0],[1141.0],[1269.0],[676.0],[30.0],[1053.0],[1166.0],[244.0],[1053.0],[1053.0],[553.0],[957.0],[1456.0],[1103.0],[308.0],[952.0],[642.0],[538.0],[1345.0],[293.0],[1305.0],[1411.0],[88.0],[244.0],[631.0],[642.0],[1411.0],[273.0],[1345.0],[1305.0],[479.0],[642.0],[390.0],[1409.0],[912.0],[139.0],[1437.0],[949.0],[506.0],[642.0],[949.0],[479.0],[1345.0],[568.0],[951.0],[629.0],[226.0],[283.0],[829.0],[453.0],[792.0],[888.0],[1381.0],[139.0],[248.0],[1345.0],[823.0],[236.0],[1208.0],[957.0],[1047.0],[1308.0],[642.0],[1338.0],[942.0],[676.0],[236.0],[792.0],[1411.0],[30.0],[26.0],[1305.0],[1345.0],[1214.0],[1146.0],[340.0],[1077.0],[1476.0],[1345.0],[204.0],[479.0]
23,[823.0],[1293.0],[1288.0],[753.0],[821.0],[957.0],[1308.0],[1288.0],[1166.0],[1214.0],[667.0],[753.0],[846.0],[1288.0],[1301.0],[1314.0],[693.0],[26.0],[1416.0],[1281.0],[142.0],[1228.0],[453.0],[377.0],[1473.0],[375.0],[732.0],[846.0],[747.0],[631.0],[1446.0],[829.0],[463.0],[1463.0],[631.0],[340.0],[753.0],[1345.0],[1411.0],[957.0],[1456.0],[226.0],[293.0],[898.0],[1217.0],[1053.0],[1480.0],[1077.0],[1281.0],[753.0],[846.0],[642.0],[676.0],[345.0],[1024.0],[273.0],[1166.0],[732.0],[980.0],[667.0],[1308.0],[1338.0],[162.0],[1416.0],[1473.0],[1293.0],[493.0],[1214.0],[479.0],[957.0],[739.0],[479.0],[226.0],[1446.0],[1476.0],[629.0],[248.0],[747.0],[387.0],[888.0],[390.0],[1411.0],[1077.0],[753.0],[1026.0],[204.0],[676.0],[1351.0],[613.0],[1077.0],[236.0],[1103.0],[538.0],[1142.0],[1049.0],[226.0],[293.0],[1301.0],[629.0],[1411.0],[1141.0],[248.0],[905.0],[1026.0],[551.0],[139.0],[1476.0],[479.0],[256.0],[829.0],[30.0],[1314.0],[1129.0],[1446.0],[85.0],[1345.0],[1301.0],[375.0],[952.0],[1456.0],[753.0],[1026.0],[375.0],[506.0],[553.0]
24,[226.0],[722.0],[1077.0],[1338.0],[280.0],[553.0],[1338.0],[30.0],[1217.0],[226.0],[1033.0],[142.0],[580.0],[453.0],[642.0],[374.0],[1026.0],[1103.0],[479.0],[1308.0],[538.0],[917.0],[888.0],[248.0],[463.0],[273.0],[551.0],[722.0],[490.0],[1142.0],[905.0],[846.0],[1476.0],[1103.0],[553.0],[829.0],[1338.0],[629.0],[244.0],[676.0],[204.0],[1381.0],[139.0],[280.0],[248.0],[905.0],[747.0],[1026.0],[375.0],[1305.0],[390.0],[204.0],[722.0],[1166.0],[1217.0],[676.0],[506.0],[41.0],[398.0],[507.0],[1077.0],[236.0],[1338.0],[273.0],[947.0],[1024.0],[283.0],[580.0],[506.0],[453.0],[888.0],[1208.0],[580.0],[236.0],[1141.0],[248.0],[1456.0],[968.0],[487.0],[1217.0],[1416.0],[580.0],[1301.0],[226.0],[1338.0],[236.0],[1456.0],[490.0],[1372.0],[1166.0],[1473.0],[280.0],[139.0],[580.0],[29.0],[1301.0],[538.0],[30.0],[676.0],[676.0],[340.0],[139.0],[244.0],[753.0],[429.0],[1338.0],[1141.0],[905.0],[386.0],[1437.0],[696.0],[1463.0],[676.0],[1024.0],[942.0],[693.0],[905.0],[957.0],[667.0],[1293.0],[1446.0],[676.0],[142.0],[905.0],[1345.0]
25,[753.0],[30.0],[538.0],[142.0],[747.0],[829.0],[1446.0],[1053.0],[1446.0],[1456.0],[1097.0],[1301.0],[829.0],[1456.0],[846.0],[732.0],[1208.0],[639.0],[553.0],[375.0],[390.0],[26.0],[1288.0],[30.0],[139.0],[905.0],[1376.0],[293.0],[41.0],[1305.0],[553.0],[1411.0],[642.0],[898.0],[1446.0],[1158.0],[411.0],[479.0],[139.0],[1166.0],[1129.0],[739.0],[1416.0],[41.0],[739.0],[1473.0],[308.0],[244.0],[1476.0],[629.0],[1456.0],[411.0],[248.0],[411.0],[1338.0],[204.0],[411.0],[609.0],[917.0],[1146.0],[226.0],[1446.0],[390.0],[676.0],[1338.0],[293.0],[638.0],[248.0],[553.0],[1473.0],[1208.0],[753.0],[273.0],[676.0],[1338.0],[1456.0],[846.0],[338.0],[605.0],[248.0],[1308.0],[1473.0],[248.0],[629.0],[1293.0],[957.0],[139.0],[14.0],[931.0],[1301.0],[377.0],[533.0],[1305.0],[1381.0],[184.0],[463.0],[846.0],[1476.0],[905.0],[1141.0],[162.0],[1053.0],[162.0],[375.0],[1146.0],[1158.0],[905.0],[823.0],[509.0],[463.0],[248.0],[912.0],[1473.0],[753.0],[1225.0],[905.0],[1416.0],[1281.0],[280.0],[1026.0],[1129.0],[1141.0],[1411.0],[1142.0],[1338.0]
26,[1293.0],[1282.0],[1446.0],[1446.0],[1479.0],[753.0],[1142.0],[236.0],[631.0],[957.0],[88.0],[1446.0],[553.0],[244.0],[139.0],[26.0],[676.0],[707.0],[642.0],[629.0],[642.0],[387.0],[1476.0],[669.0],[1288.0],[1338.0],[347.0],[957.0],[792.0],[947.0],[1301.0],[1416.0],[1281.0],[952.0],[538.0],[1446.0],[248.0],[693.0],[553.0],[204.0],[888.0],[273.0],[504.0],[568.0],[823.0],[479.0],[1033.0],[1282.0],[829.0],[1026.0],[273.0],[30.0],[1411.0],[273.0],[1416.0],[1077.0],[244.0],[747.0],[1047.0],[280.0],[293.0],[676.0],[506.0],[580.0],[1416.0],[1476.0],[654.0],[846.0],[949.0],[506.0],[1416.0],[1446.0],[693.0],[1217.0],[30.0],[846.0],[340.0],[792.0],[933.0],[1456.0],[629.0],[1053.0],[905.0],[957.0],[846.0],[506.0],[905.0],[1033.0],[1120.0],[293.0],[739.0],[1463.0],[1476.0],[1077.0],[1082.0],[1053.0],[248.0],[226.0],[1166.0],[1208.0],[248.0],[1446.0],[947.0],[629.0],[41.0],[1416.0],[1077.0],[1476.0],[607.0],[1476.0],[753.0],[516.0],[162.0],[888.0],[387.0],[753.0],[553.0],[1288.0],[1033.0],[553.0],[1142.0],[1338.0],[957.0],[676.0],[642.0]
27,[1281.0],[1473.0],[273.0],[823.0],[80.0],[696.0],[142.0],[463.0],[1338.0],[1288.0],[942.0],[631.0],[226.0],[905.0],[888.0],[483.0],[823.0],[667.0],[390.0],[30.0],[1077.0],[639.0],[949.0],[1053.0],[1077.0],[248.0],[624.0],[676.0],[1047.0],[479.0],[1476.0],[642.0],[905.0],[981.0],[829.0],[30.0],[1308.0],[453.0],[629.0],[244.0],[949.0],[1208.0],[390.0],[1451.0],[538.0],[957.0],[624.0],[248.0],[139.0],[204.0],[947.0],[1208.0],[1437.0],[1208.0],[1166.0],[390.0],[642.0],[374.0],[216.0],[73.0],[739.0],[1308.0],[1301.0],[162.0],[669.0],[1456.0],[1355.0],[823.0],[1446.0],[1293.0],[1166.0],[1129.0],[30.0],[506.0],[553.0],[463.0],[293.0],[374.0],[600.0],[753.0],[642.0],[693.0],[846.0],[273.0],[504.0],[1338.0],[504.0],[792.0],[533.0],[753.0],[244.0],[73.0],[1345.0],[1476.0],[707.0],[669.0],[142.0],[631.0],[1446.0],[905.0],[631.0],[947.0],[375.0],[248.0],[487.0],[1053.0],[1288.0],[142.0],[1480.0],[905.0],[642.0],[600.0],[1456.0],[1338.0],[404.0],[1437.0],[248.0],[1345.0],[456.0],[696.0],[631.0],[1024.0],[1282.0],[947.0],[676.0]
28,[1473.0],[1166.0],[580.0],[631.0],[88.0],[1077.0],[631.0],[1456.0],[1308.0],[479.0],[431.0],[162.0],[390.0],[629.0],[1077.0],[1047.0],[244.0],[943.0],[345.0],[453.0],[1281.0],[568.0],[553.0],[1301.0],[506.0],[629.0],[1481.0],[506.0],[509.0],[390.0],[722.0],[1282.0],[248.0],[1202.0],[1476.0],[411.0],[949.0],[1411.0],[204.0],[377.0],[905.0],[538.0],[1345.0],[439.0],[453.0],[823.0],[264.0],[273.0],[273.0],[1411.0],[642.0],[846.0],[753.0],[506.0],[244.0],[506.0],[846.0],[1047.0],[1102.0],[233.0],[538.0],[142.0],[947.0],[1053.0],[753.0],[30.0],[935.0],[204.0],[162.0],[1345.0],[1456.0],[538.0],[1446.0],[1288.0],[375.0],[947.0],[345.0],[568.0],[1481.0],[377.0],[1281.0],[142.0],[244.0],[1281.0],[30.0],[1381.0],[273.0],[847.0],[607.0],[1345.0],[1024.0],[792.0],[696.0],[1416.0],[1229.0],[1158.0],[949.0],[162.0],[236.0],[823.0],[553.0],[1476.0],[829.0],[226.0],[1451.0],[676.0],[273.0],[957.0],[1451.0],[375.0],[631.0],[1101.0],[642.0],[506.0],[1097.0],[957.0],[411.0],[139.0],[732.0],[1077.0],[888.0],[390.0],[1476.0],[375.0],[377.0]
29,[244.0],[226.0],[226.0],[506.0],[652.0],[204.0],[538.0],[1141.0],[1142.0],[722.0],[624.0],[957.0],[504.0],[479.0],[722.0],[605.0],[629.0],[280.0],[273.0],[142.0],[1053.0],[398.0],[1282.0],[631.0],[1446.0],[1288.0],[1351.0],[162.0],[613.0],[1166.0],[957.0],[629.0],[30.0],[1334.0],[739.0],[139.0],[1166.0],[538.0],[693.0],[1476.0],[390.0],[1129.0],[1446.0],[1338.0],[1281.0],[1158.0],[898.0],[139.0],[340.0],[162.0],[823.0],[905.0],[1077.0],[390.0],[204.0],[631.0],[693.0],[912.0],[609.0],[89.0],[1288.0],[204.0],[642.0],[1208.0],[1288.0],[753.0],[951.0],[1476.0],[1208.0],[248.0],[553.0],[162.0],[1208.0],[1381.0],[823.0],[905.0],[1305.0],[110.0],[1228.0],[236.0],[846.0],[248.0],[1381.0],[631.0],[631.0],[375.0],[846.0],[176.0],[80.0],[1456.0],[1282.0],[942.0],[722.0],[693.0],[551.0],[139.0],[631.0],[696.0],[226.0],[162.0],[753.0],[162.0],[846.0],[1476.0],[707.0],[846.0],[463.0],[1282.0],[1225.0],[753.0],[1166.0],[942.0],[1077.0],[631.0],[1033.0],[162.0],[631.0],[244.0],[1463.0],[345.0],[244.0],[669.0],[1293.0],[753.0],[1208.0]
30,[375.0],[1217.0],[1473.0],[947.0],[677.0],[905.0],[1381.0],[553.0],[846.0],[1166.0],[280.0],[244.0],[722.0],[1142.0],[1345.0],[398.0],[1158.0],[1229.0],[631.0],[1077.0],[1301.0],[747.0],[1338.0],[226.0],[204.0],[236.0],[568.0],[1166.0],[89.0],[739.0],[248.0],[1217.0],[411.0],[439.0],[204.0],[248.0],[1208.0],[142.0],[1301.0],[506.0],[1338.0],[453.0],[1381.0],[1341.0],[142.0],[753.0],[667.0],[226.0],[957.0],[696.0],[1053.0],[1166.0],[1282.0],[375.0],[1476.0],[553.0],[538.0],[73.0],[1396.0],[1480.0],[676.0],[273.0],[1053.0],[1158.0],[631.0],[139.0],[1120.0],[30.0],[1129.0],[139.0],[273.0],[139.0],[1166.0],[846.0],[1446.0],[1141.0],[479.0],[1314.0],[792.0],[1476.0],[1282.0],[1416.0],[1166.0],[453.0],[1446.0],[1208.0],[204.0],[605.0],[439.0],[888.0],[139.0],[952.0],[340.0],[506.0],[952.0],[1129.0],[1411.0],[375.0],[1053.0],[273.0],[504.0],[1293.0],[204.0],[722.0],[1228.0],[1026.0],[949.0],[248.0],[404.0],[1026.0],[139.0],[1097.0],[139.0],[846.0],[1398.0],[1142.0],[30.0],[162.0],[431.0],[479.0],[506.0],[722.0],[248.0],[669.0],[1288.0]
31,[1208.0],[642.0],[753.0],[1345.0],[959.0],[1411.0],[1416.0],[642.0],[1282.0],[1141.0],[1409.0],[949.0],[1288.0],[1411.0],[30.0],[1225.0],[1381.0],[605.0],[1077.0],[580.0],[722.0],[73.0],[139.0],[1208.0],[162.0],[244.0],[1228.0],[273.0],[917.0],[463.0],[1053.0],[506.0],[829.0],[1179.0],[823.0],[204.0],[226.0],[1214.0],[1288.0],[905.0],[479.0],[236.0],[340.0],[1082.0],[753.0],[949.0],[280.0],[1381.0],[631.0],[957.0],[553.0],[345.0],[1217.0],[479.0],[629.0],[248.0],[1214.0],[85.0],[427.0],[1409.0],[273.0],[1208.0],[957.0],[1281.0],[846.0],[538.0],[1067.0],[1282.0],[1214.0],[1456.0],[1077.0],[1077.0],[846.0],[1476.0],[1416.0],[1053.0],[236.0],[654.0],[1351.0],[957.0],[1077.0],[1301.0],[957.0],[375.0],[1411.0],[1473.0],[142.0],[1336.0],[184.0],[829.0],[642.0],[1303.0],[345.0],[676.0],[1376.0],[631.0],[1024.0],[463.0],[162.0],[377.0],[1437.0],[676.0],[553.0],[631.0],[667.0],[162.0],[846.0],[829.0],[313.0],[504.0],[823.0],[1082.0],[1301.0],[1416.0],[609.0],[244.0],[1456.0],[1158.0],[88.0],[226.0],[1345.0],[949.0],[162.0],[30.0],[1411.0]
32,[949.0],[693.0],[139.0],[30.0],[1313.0],[463.0],[479.0],[753.0],[226.0],[1281.0],[387.0],[1166.0],[753.0],[162.0],[390.0],[917.0],[538.0],[1481.0],[162.0],[642.0],[248.0],[1451.0],[1411.0],[846.0],[479.0],[1308.0],[1269.0],[1345.0],[393.0],[1077.0],[642.0],[669.0],[1053.0],[857.0],[693.0],[1305.0],[905.0],[631.0],[273.0],[693.0],[846.0],[375.0],[411.0],[824.0],[957.0],[1142.0],[1451.0],[1293.0],[553.0],[676.0],[669.0],[506.0],[1476.0],[226.0],[506.0],[1411.0],[1338.0],[605.0],[1269.0],[1148.0],[30.0],[162.0],[479.0],[1338.0],[580.0],[226.0],[1191.0],[631.0],[1437.0],[1476.0],[676.0],[846.0],[553.0],[1026.0],[1217.0],[273.0],[696.0],[453.0],[725.0],[345.0],[1288.0],[753.0],[377.0],[390.0],[642.0],[1416.0],[1476.0],[519.0],[1222.0],[248.0],[273.0],[374.0],[142.0],[1208.0],[1228.0],[1217.0],[553.0],[1446.0],[538.0],[947.0],[204.0],[1456.0],[139.0],[1288.0],[1229.0],[1208.0],[1456.0],[1214.0],[1398.0],[162.0],[506.0],[41.0],[693.0],[226.0],[980.0],[722.0],[846.0],[506.0],[792.0],[1308.0],[453.0],[1166.0],[1281.0],[1416.0],[846.0]
33,[1077.0],[949.0],[1024.0],[1214.0],[1022.0],[1053.0],[722.0],[846.0],[1214.0],[1282.0],[1451.0],[390.0],[642.0],[1345.0],[823.0],[792.0],[1345.0],[1228.0],[244.0],[1437.0],[1308.0],[1033.0],[722.0],[905.0],[905.0],[226.0],[519.0],[142.0],[244.0],[236.0],[1288.0],[504.0],[293.0],[677.0],[479.0],[676.0],[1476.0],[846.0],[453.0],[1142.0],[1416.0],[1411.0],[538.0],[857.0],[1456.0],[1166.0],[952.0],[947.0],[1166.0],[1437.0],[162.0],[957.0],[1338.0],[1214.0],[846.0],[846.0],[1208.0],[1376.0],[732.0],[609.0],[162.0],[1282.0],[949.0],[696.0],[453.0],[957.0],[73.0],[1053.0],[273.0],[1077.0],[204.0],[693.0],[696.0],[1077.0],[696.0],[1214.0],[753.0],[613.0],[942.0],[1129.0],[1166.0],[829.0],[1456.0],[1345.0],[739.0],[676.0],[631.0],[857.0],[1341.0],[273.0],[345.0],[730.0],[1166.0],[162.0],[1393.0],[1381.0],[1345.0],[345.0],[1208.0],[340.0],[1214.0],[753.0],[669.0],[411.0],[747.0],[1166.0],[1293.0],[693.0],[1103.0],[453.0],[1446.0],[1047.0],[1446.0],[1208.0],[88.0],[1338.0],[1437.0],[829.0],[1393.0],[642.0],[1411.0],[1142.0],[411.0],[1446.0],[1026.0]
34,[345.0],[142.0],[162.0],[676.0],[313.0],[139.0],[375.0],[1077.0],[1053.0],[642.0],[14.0],[375.0],[1129.0],[248.0],[1473.0],[387.0],[1214.0],[1398.0],[538.0],[1024.0],[293.0],[280.0],[629.0],[375.0],[340.0],[1053.0],[707.0],[1416.0],[398.0],[629.0],[162.0],[226.0],[377.0],[1341.0],[340.0],[1141.0],[139.0],[1077.0],[1345.0],[1345.0],[1345.0],[823.0],[479.0],[29.0],[1024.0],[1217.0],[1351.0],[1411.0],[1381.0],[226.0],[1446.0],[888.0],[1456.0],[1411.0],[669.0],[1446.0],[236.0],[707.0],[41.0],[730.0],[1416.0],[506.0],[1411.0],[957.0],[905.0],[1217.0],[1409.0],[642.0],[453.0],[553.0],[1281.0],[506.0],[1214.0],[1338.0],[248.0],[453.0],[1446.0],[171.0],[256.0],[1158.0],[248.0],[1345.0],[947.0],[244.0],[823.0],[553.0],[1416.0],[393.0],[1057.0],[722.0],[293.0],[1481.0],[1077.0],[244.0],[374.0],[642.0],[739.0],[947.0],[753.0],[244.0],[273.0],[375.0],[538.0],[1446.0],[1082.0],[504.0],[1437.0],[1166.0],[216.0],[693.0],[479.0],[797.0],[1208.0],[580.0],[1451.0],[1208.0],[1411.0],[846.0],[600.0],[1166.0],[463.0],[1308.0],[226.0],[823.0],[1416.0]
35,[642.0],[1301.0],[1476.0],[553.0],[792.0],[739.0],[453.0],[1345.0],[411.0],[631.0],[26.0],[696.0],[236.0],[1214.0],[696.0],[639.0],[1281.0],[344.0],[1411.0],[1411.0],[1456.0],[942.0],[538.0],[162.0],[1129.0],[142.0],[842.0],[553.0],[416.0],[696.0],[676.0],[1129.0],[739.0],[184.0],[506.0],[1208.0],[236.0],[1476.0],[1026.0],[375.0],[1288.0],[1026.0],[905.0],[1225.0],[1345.0],[1411.0],[88.0],[293.0],[1301.0],[1142.0],[411.0],[722.0],[345.0],[957.0],[1456.0],[226.0],[1282.0],[1228.0],[898.0],[979.0],[244.0],[1077.0],[676.0],[504.0],[1381.0],[1077.0],[1103.0],[753.0],[204.0],[1214.0],[139.0],[375.0],[479.0],[1345.0],[905.0],[676.0],[506.0],[1082.0],[73.0],[1338.0],[453.0],[30.0],[162.0],[888.0],[139.0],[1166.0],[1053.0],[740.0],[759.0],[905.0],[669.0],[1393.0],[1338.0],[1141.0],[487.0],[453.0],[1158.0],[905.0],[1077.0],[1456.0],[1446.0],[553.0],[463.0],[1338.0],[29.0],[1024.0],[696.0],[1217.0],[1376.0],[957.0],[1456.0],[1049.0],[1308.0],[1053.0],[976.0],[631.0],[506.0],[888.0],[378.0],[1411.0],[739.0],[957.0],[1456.0],[504.0],[631.0]
36,[905.0],[1381.0],[479.0],[905.0],[1393.0],[1456.0],[1411.0],[580.0],[947.0],[905.0],[747.0],[1288.0],[905.0],[1338.0],[1437.0],[404.0],[1217.0],[1166.0],[1345.0],[957.0],[1473.0],[63.0],[273.0],[949.0],[1166.0],[722.0],[898.0],[829.0],[155.0],[506.0],[829.0],[538.0],[1217.0],[429.0],[1166.0],[905.0],[1282.0],[1208.0],[631.0],[273.0],[538.0],[905.0],[30.0],[842.0],[1293.0],[453.0],[85.0],[1288.0],[1141.0],[538.0],[375.0],[1446.0],[1288.0],[1345.0],[1142.0],[162.0],[273.0],[551.0],[1225.0],[529.0],[947.0],[1476.0],[1026.0],[479.0],[1053.0],[1345.0],[404.0],[1411.0],[739.0],[631.0],[479.0],[1288.0],[538.0],[345.0],[390.0],[1308.0],[244.0],[509.0],[1097.0],[375.0],[722.0],[905.0],[139.0],[905.0],[244.0],[739.0],[244.0],[1393.0],[1059.0],[30.0],[846.0],[732.0],[204.0],[30.0],[568.0],[1345.0],[957.0],[1288.0],[1416.0],[453.0],[226.0],[273.0],[1053.0],[1053.0],[110.0],[273.0],[162.0],[631.0],[374.0],[273.0],[676.0],[846.0],[273.0],[553.0],[393.0],[1053.0],[1217.0],[390.0],[1427.0],[538.0],[139.0],[1416.0],[1077.0],[248.0],[375.0]
37,[1411.0],[293.0],[506.0],[722.0],[3.0],[226.0],[823.0],[453.0],[1411.0],[753.0],[792.0],[642.0],[479.0],[753.0],[1142.0],[1398.0],[139.0],[1409.0],[905.0],[1456.0],[273.0],[973.0],[479.0],[1281.0],[1053.0],[1301.0],[952.0],[375.0],[210.0],[411.0],[236.0],[1214.0],[204.0],[959.0],[162.0],[631.0],[142.0],[1141.0],[676.0],[30.0],[957.0],[1282.0],[204.0],[110.0],[1208.0],[676.0],[292.0],[1345.0],[1437.0],[1288.0],[538.0],[1416.0],[479.0],[248.0],[1411.0],[580.0],[1077.0],[1229.0],[1103.0],[1059.0],[139.0],[888.0],[1077.0],[1301.0],[1446.0],[1141.0],[747.0],[162.0],[905.0],[1446.0],[957.0],[1416.0],[1416.0],[1141.0],[1158.0],[479.0],[377.0],[506.0],[41.0],[642.0],[1473.0],[1141.0],[1293.0],[538.0],[1166.0],[1053.0],[1446.0],[280.0],[730.0],[696.0],[1281.0],[912.0],[1473.0],[669.0],[431.0],[1416.0],[1077.0],[1166.0],[693.0],[345.0],[1476.0],[390.0],[580.0],[693.0],[256.0],[30.0],[739.0],[1141.0],[707.0],[30.0],[888.0],[1202.0],[905.0],[957.0],[1393.0],[676.0],[1338.0],[947.0],[951.0],[1338.0],[1301.0],[642.0],[1053.0],[244.0],[226.0]
